vowelSAMPA,F1_Hz,F2_Hz,F3_Hz,target
ɛ̃,663,1367,2974,1
ɛ̃,726,1274,2017,1
ɛ̃,327,1200,2225,1
ɛ̃,578,1298,2419,1
ɛ̃,622,1145,2579,1
ɛ̃,772,1232,2398,1
ɛ̃,568,1195,1897,1
ɛ̃,583,1247,1858,1
ɛ̃,698,1333,1924,1
ɑ̃,501,865,2000,1
ɑ̃,625,859,2936,1
ɑ̃,748,943,2952,1
ɑ̃,869,961,3335,1
ɑ̃,728,975,3046,1
ɔ̃,677,960,2534,1
ɔ̃,540,1252,2751,1
ɔ̃,490,1102,2249,1
ɔ̃,530,1383,2169,1
ɔ̃,557,1324,2568,1
ɛ̃,682,1302,2455,1
ɛ̃,718,1288,2562,1
ɛ̃,682,1133,2115,1
ɛ̃,658,995,2119,1
ɛ̃,742,1131,2312,1
ɛ̃,525,1462,2778,1
ɛ̃,575,1392,3049,1
ɛ̃,625,1284,3459,1
ɛ̃,581,1337,2928,1
ɛ̃,581,1337,2928,1
ɛ̃,541,1371,2523,1
ɛ̃,591,1310,2367,1
ɛ̃,616,1227,2307,1
ɛ̃,555,1166,2180,1
ɛ̃,579,1273,2322,1
ɑ̃,501,1039,2859,1
ɑ̃,685,950,3220,1
ɑ̃,595,1527,3339,1
ɑ̃,698,2031,3319,1
ɑ̃,675,1576,2335,1
ɔ̃,548,2371,2744,1
ɔ̃,536,743,2412,1
ɔ̃,466,1886,2345,1
ɔ̃,501,1420,2349,1
ɔ̃,412,1545,3220,1
ɔ̃,548,2296,2787,1
ɔ̃,554,2345,3050,1
ɔ̃,484,1159,2427,1
ɔ̃,492,1543,2548,1
ɔ̃,492,1543,2548,1
ɑ̃,638,887,2561,1
ɑ̃,723,1720,3375,1
ɑ̃,661,1510,2005,1
ɑ̃,733,1849,3178,1
ɑ̃,691,1479,2810,1
ɔ̃,573,870,2607,1
ɔ̃,583,1235,2667,1
ɔ̃,474,1695,2369,1
ɔ̃,617,1077,2192,1
ɔ̃,533,1584,3032,1
ɛ̃,587,1391,2837,1
ɛ̃,630,1298,3014,1
ɛ̃,638,1289,2412,1
ɛ̃,692,1181,2225,1
ɛ̃,649,1277,2579,1
ɔ̃,231,807,2550,1
ɔ̃,516,1465,2825,1
ɔ̃,516,1133,2397,1
ɔ̃,531,1466,2254,1
ɔ̃,517,1548,2655,1
ɛ̃,502,1718,2845,1
ɛ̃,642,1482,3154,1
ɛ̃,686,1347,3143,1
ɛ̃,661,1198,2180,1
ɛ̃,633,1392,2806,1
ɛ̃,576,1379,3006,1
ɛ̃,671,1343,3108,1
ɛ̃,702,1285,3216,1
ɛ̃,740,1130,2010,1
ɛ̃,679,1276,2771,1
ɑ̃,560,912,2261,1
ɑ̃,651,807,2392,1
ɑ̃,674,2311,3302,1
ɑ̃,669,2282,3156,1
ɑ̃,550,2327,3115,1
ɔ̃,609,1031,2436,1
ɔ̃,604,884,2254,1
ɔ̃,519,1268,2350,1
ɔ̃,600,1100,2179,1
ɔ̃,570,1095,2310,1
ɑ̃,577,884,2510,1
ɑ̃,709,797,2463,1
ɑ̃,722,784,2252,1
ɑ̃,639,933,2305,1
ɑ̃,677,1135,2667,1
ɛ̃,481,1787,2607,1
ɛ̃,623,1555,2601,1
ɛ̃,691,1347,3142,1
ɛ̃,597,1493,2845,1
ɛ̃,597,1493,2845,1
ɑ̃,512,1168,2738,1
ɑ̃,519,1029,2773,1
ɑ̃,663,791,2361,1
ɑ̃,668,797,2306,1
ɑ̃,613,992,2570,1
ɑ̃,591,1162,2939,1
ɑ̃,788,1581,3379,1
ɑ̃,561,1093,2628,1
ɑ̃,671,1984,3420,1
ɑ̃,299,1209,2429,1
ɔ̃,407,1071,2488,1
ɔ̃,657,2067,3264,1
ɔ̃,555,782,2432,1
ɔ̃,516,1085,2545,1
ɔ̃,516,1085,2545,1
ɑ̃,536,1202,2663,1
ɑ̃,675,723,2489,1
ɑ̃,623,1819,3364,1
ɑ̃,693,2080,3563,1
ɑ̃,624,1552,3068,1
ɛ̃,571,1314,2625,1
ɛ̃,658,1304,2624,1
ɛ̃,803,1441,2852,1
ɛ̃,249,1271,2822,1
ɛ̃,651,1458,2735,1
ɑ̃,597,962,2499,1
ɑ̃,644,940,2573,1
ɑ̃,720,741,2413,1
ɑ̃,666,804,2364,1
ɑ̃,350,926,2438,1
ɔ̃,458,1143,2664,1
ɔ̃,597,748,2335,1
ɔ̃,508,1468,2334,1
ɔ̃,442,1059,2250,1
ɔ̃,541,1203,2498,1
ɛ̃,638,1482,2946,1
ɛ̃,694,1340,3179,1
ɛ̃,945,1195,3422,1
ɛ̃,843,2024,3518,1
ɛ̃,748,1516,3235,1
ɑ̃,494,1160,2951,1
ɑ̃,525,994,2881,1
ɑ̃,700,2248,3365,1
ɑ̃,727,2303,3506,1
ɑ̃,811,2299,3773,1
ɔ̃,427,1116,2775,1
ɔ̃,619,1987,3083,1
ɔ̃,549,833,2359,1
ɔ̃,469,2232,3669,1
ɔ̃,245,1222,2298,1
ɑ̃,450,1403,2607,1
ɑ̃,638,896,3004,1
ɑ̃,600,748,2275,1
ɑ̃,287,1104,2209,1
ɑ̃,505,1246,2639,1
ɔ̃,794,2423,3302,1
ɔ̃,527,1074,2289,1
ɔ̃,576,1864,3131,1
ɔ̃,736,2127,3534,1
ɔ̃,654,1726,2968,1
ɔ̃,754,2334,3356,1
ɔ̃,510,2258,3250,1
ɔ̃,450,2203,3450,1
ɔ̃,676,2209,3505,1
ɔ̃,587,2058,3239,1
ɛ̃,585,1289,3068,1
ɛ̃,682,1266,3021,1
ɛ̃,924,2000,3490,1
ɛ̃,840,2076,3511,1
ɛ̃,790,1680,3203,1
ɑ̃,504,903,2939,1
ɑ̃,659,1981,3332,1
ɑ̃,704,2033,3359,1
ɑ̃,780,1543,3371,1
ɑ̃,766,1000,3102,1
ɔ̃,476,2032,2548,1
ɔ̃,576,2465,2762,1
ɔ̃,578,2105,3347,1
ɔ̃,331,1121,2255,1
ɔ̃,448,1707,2665,1
ɛ̃,605,1536,2901,1
ɛ̃,703,1399,3145,1
ɛ̃,683,1297,2333,1
ɛ̃,712,1263,2320,1
ɛ̃,685,1334,2560,1
ɛ̃,623,1215,2391,1
ɛ̃,669,1222,2079,1
ɛ̃,627,1232,2192,1
ɛ̃,207,1188,2127,1
ɛ̃,827,1248,2067,1
ɑ̃,562,844,2459,1
ɑ̃,730,2023,3317,1
ɑ̃,585,2062,3435,1
ɑ̃,594,1916,3600,1
ɑ̃,606,1876,3392,1
ɔ̃,883,2514,3470,1
ɔ̃,698,2337,3444,1
ɔ̃,555,1137,2228,1
ɔ̃,379,1152,2150,1
ɔ̃,560,1597,2669,1
ɛ̃,651,1344,2431,1
ɛ̃,713,1275,2450,1
ɛ̃,705,1241,2323,1
ɛ̃,627,1191,2252,1
ɛ̃,723,1063,2205,1
ɛ̃,495,1517,2793,1
ɛ̃,628,1426,2609,1
ɛ̃,600,1185,2181,1
ɛ̃,598,1324,2482,1
ɛ̃,598,1324,2482,1
ɛ̃,652,1562,2785,1
ɛ̃,627,1278,2602,1
ɛ̃,351,1152,2469,1
ɛ̃,285,1152,2508,1
ɛ̃,448,1250,2552,1
ɑ̃,552,1003,2532,1
ɑ̃,400,833,2605,1
ɑ̃,401,823,2639,1
ɑ̃,284,841,2870,1
ɑ̃,409,860,2640,1
ɔ̃,402,619,2745,1
ɔ̃,383,786,2721,1
ɔ̃,321,998,2614,1
ɔ̃,267,1042,2655,1
ɔ̃,285,1211,2715,1
ɔ̃,405,653,2742,1
ɔ̃,376,1005,2678,1
ɔ̃,278,969,2652,1
ɔ̃,270,1050,2749,1
ɔ̃,329,953,2690,1
ɑ̃,504,958,2774,1
ɑ̃,590,871,2732,1
ɑ̃,646,1989,3101,1
ɑ̃,306,957,2847,1
ɑ̃,497,1227,2848,1
ɔ̃,420,1013,2558,1
ɔ̃,433,887,2646,1
ɔ̃,386,1102,2693,1
ɔ̃,293,982,2702,1
ɔ̃,378,995,2676,1
ɛ̃,620,1562,2863,1
ɛ̃,703,1334,2868,1
ɛ̃,453,1152,2701,1
ɛ̃,316,1223,2547,1
ɛ̃,506,1289,2675,1
ɔ̃,394,843,2731,1
ɔ̃,393,977,2833,1
ɔ̃,377,950,2698,1
ɔ̃,289,972,2712,1
ɔ̃,447,743,2783,1
ɛ̃,512,2135,2816,1
ɛ̃,592,1605,2215,1
ɛ̃,472,1252,2586,1
ɛ̃,331,1242,2546,1
ɛ̃,407,1265,2823,1
ɛ̃,600,1296,2757,1
ɛ̃,628,1211,2537,1
ɛ̃,370,1113,2552,1
ɛ̃,299,1148,2461,1
ɛ̃,458,1188,2550,1
ɑ̃,522,1060,2637,1
ɑ̃,461,920,2610,1
ɑ̃,394,825,2364,1
ɑ̃,333,879,2650,1
ɑ̃,276,1135,2840,1
ɔ̃,391,1008,2703,1
ɔ̃,370,969,2649,1
ɔ̃,295,984,2591,1
ɔ̃,317,811,2668,1
ɔ̃,343,948,2639,1
ɑ̃,579,1000,2776,1
ɑ̃,516,876,2664,1
ɑ̃,359,838,2652,1
ɑ̃,238,800,2634,1
ɑ̃,398,860,2676,1
ɛ̃,655,1864,2977,1
ɛ̃,620,1469,1874,1
ɛ̃,456,1206,2452,1
ɛ̃,322,1201,2431,1
ɛ̃,484,1367,2388,1
ɑ̃,542,1057,2588,1
ɑ̃,495,917,2641,1
ɑ̃,478,1912,3205,1
ɑ̃,265,807,2546,1
ɑ̃,397,1088,2706,1
ɑ̃,578,1247,2908,1
ɑ̃,499,922,2515,1
ɑ̃,440,888,2572,1
ɑ̃,314,929,2527,1
ɑ̃,270,1439,2646,1
ɔ̃,375,1004,2616,1
ɔ̃,501,739,2607,1
ɔ̃,325,922,2615,1
ɔ̃,292,1161,2506,1
ɔ̃,399,1132,2634,1
ɑ̃,514,1225,2584,1
ɑ̃,509,945,2437,1
ɑ̃,792,2307,3660,1
ɑ̃,689,2207,3564,1
ɑ̃,744,1977,3535,1
ɛ̃,532,1230,2428,1
ɛ̃,550,1118,2280,1
ɛ̃,550,1166,2270,1
ɛ̃,469,1126,2197,1
ɛ̃,528,1151,2258,1
ɑ̃,505,971,2315,1
ɑ̃,423,815,2293,1
ɑ̃,403,843,2448,1
ɑ̃,294,929,2522,1
ɑ̃,266,1459,2507,1
ɔ̃,350,1159,2512,1
ɔ̃,362,950,2552,1
ɔ̃,441,1678,2955,1
ɔ̃,299,845,2465,1
ɔ̃,367,1095,2626,1
ɛ̃,617,1611,3030,1
ɛ̃,688,1440,2610,1
ɛ̃,512,1145,2371,1
ɛ̃,578,1323,2609,1
ɛ̃,578,1323,2609,1
ɑ̃,563,1331,2997,1
ɑ̃,520,971,2248,1
ɑ̃,774,2311,3415,1
ɑ̃,312,1005,2242,1
ɑ̃,275,1345,2459,1
ɔ̃,429,1111,2475,1
ɔ̃,646,2281,3235,1
ɔ̃,311,1065,2324,1
ɔ̃,285,1091,2198,1
ɔ̃,426,1541,2669,1
ɑ̃,501,1015,2828,1
ɑ̃,494,991,2430,1
ɑ̃,327,1254,2691,1
ɑ̃,569,1324,2904,1
ɑ̃,569,1324,2904,1
ɔ̃,359,871,2592,1
ɔ̃,546,2145,3012,1
ɔ̃,379,1728,3182,1
ɔ̃,417,1578,3003,1
ɔ̃,417,1578,3003,1
ɔ̃,352,960,2711,1
ɔ̃,300,821,2408,1
ɔ̃,704,2161,3732,1
ɔ̃,506,1517,3120,1
ɔ̃,506,1517,3120,1
ɛ̃,550,1444,2783,1
ɛ̃,568,1336,2552,1
ɛ̃,509,1218,2009,1
ɛ̃,512,1255,2411,1
ɛ̃,512,1255,2411,1
ɑ̃,540,1043,2650,1
ɑ̃,548,921,2417,1
ɑ̃,405,808,2186,1
ɑ̃,853,2047,3435,1
ɑ̃,569,1071,2543,1
ɔ̃,369,580,2659,1
ɔ̃,350,619,2432,1
ɔ̃,433,2360,3295,1
ɔ̃,285,1007,2439,1
ɔ̃,392,869,2358,1
ɛ̃,675,1617,3122,1
ɛ̃,650,1217,1957,1
ɛ̃,441,1043,2215,1
ɛ̃,250,1023,2184,1
ɛ̃,500,1178,2297,1
ɛ̃,769,1277,2968,1
ɛ̃,541,1195,1874,1
ɛ̃,414,1077,2252,1
ɛ̃,430,1091,2170,1
ɛ̃,525,1151,2364,1
ɑ̃,498,946,2460,1
ɑ̃,511,915,2425,1
ɑ̃,460,845,2502,1
ɑ̃,447,877,2385,1
ɑ̃,479,890,2450,1
ɔ̃,371,844,2499,1
ɔ̃,443,825,2472,1
ɔ̃,377,1073,2446,1
ɔ̃,392,910,2476,1
ɔ̃,392,910,2476,1
ɛ̃,538,1121,2231,1
ɛ̃,614,1131,2580,1
ɛ̃,841,1199,3162,1
ɛ̃,631,1128,2460,1
ɛ̃,629,1142,2453,1
ɛ̃,617,1653,3156,1
ɛ̃,618,1225,2138,1
ɛ̃,529,1064,2434,1
ɛ̃,575,1217,2498,1
ɛ̃,575,1217,2498,1
ɛ̃,319,1410,2573,1
ɛ̃,421,1273,2202,1
ɛ̃,371,1032,2297,1
ɛ̃,305,1027,2381,1
ɛ̃,356,1109,2360,1
ɑ̃,498,930,2721,1
ɑ̃,382,887,2581,1
ɑ̃,809,2181,3713,1
ɑ̃,286,864,2263,1
ɑ̃,486,1308,2834,1
ɔ̃,253,448,2580,1
ɔ̃,377,930,2850,1
ɔ̃,414,678,2594,1
ɔ̃,561,2077,3298,1
ɔ̃,406,951,2769,1
ɔ̃,339,1057,2704,1
ɔ̃,351,805,2602,1
ɔ̃,320,834,2606,1
ɔ̃,286,1039,2589,1
ɔ̃,411,901,2523,1
ɑ̃,506,873,2583,1
ɑ̃,564,885,2463,1
ɑ̃,482,907,2347,1
ɑ̃,423,992,2485,1
ɑ̃,513,922,2439,1
ɔ̃,408,1060,2147,1
ɔ̃,487,894,2485,1
ɔ̃,368,1042,2456,1
ɔ̃,335,988,2442,1
ɔ̃,400,998,2397,1
ɛ̃,604,1403,2721,1
ɛ̃,627,1220,2420,1
ɛ̃,398,1128,2429,1
ɛ̃,281,1210,2372,1
ɛ̃,461,1237,2488,1
ɔ̃,394,907,2704,1
ɔ̃,449,759,2518,1
ɔ̃,327,1055,2486,1
ɔ̃,288,1060,2471,1
ɔ̃,368,933,2532,1
ɛ̃,546,2189,2979,1
ɛ̃,654,1773,3158,1
ɛ̃,545,1406,2052,1
ɛ̃,319,1213,2317,1
ɛ̃,498,1196,2252,1
ɛ̃,504,1671,3148,1
ɛ̃,758,1528,3339,1
ɛ̃,571,1164,1921,1
ɛ̃,347,1181,2168,1
ɛ̃,352,1157,2222,1
ɑ̃,482,1039,2372,1
ɑ̃,461,947,2361,1
ɑ̃,845,2253,3532,1
ɑ̃,302,895,2414,1
ɑ̃,264,1032,2515,1
ɔ̃,391,1018,2450,1
ɔ̃,408,814,2499,1
ɔ̃,314,963,2415,1
ɔ̃,290,928,2420,1
ɔ̃,354,915,2452,1
ɑ̃,567,1075,2887,1
ɑ̃,630,997,2868,1
ɑ̃,454,839,2263,1
ɑ̃,602,1710,3109,1
ɑ̃,507,832,2170,1
ɛ̃,725,1922,2719,1
ɛ̃,783,1630,1783,1
ɛ̃,654,950,1577,1
ɛ̃,601,1348,2069,1
ɛ̃,685,1463,2036,1
ɑ̃,545,1091,2794,1
ɑ̃,556,999,2836,1
ɑ̃,857,2315,3884,1
ɑ̃,293,1128,2365,1
ɑ̃,288,834,2419,1
ɑ̃,541,1227,3144,1
ɑ̃,473,957,2371,1
ɑ̃,806,3316,4567,1
ɑ̃,284,957,2348,1
ɑ̃,252,1391,2546,1
ɔ̃,331,966,2622,1
ɔ̃,346,815,2536,1
ɔ̃,318,950,2344,1
ɔ̃,288,1192,2406,1
ɔ̃,349,901,2234,1
ɑ̃,489,1149,2565,1
ɑ̃,505,1014,2332,1
ɑ̃,631,1555,3172,1
ɑ̃,604,1408,2822,1
ɑ̃,525,791,2218,1
ɛ̃,495,1232,2442,1
ɛ̃,573,1295,3094,1
ɛ̃,431,1176,1906,1
ɛ̃,480,1210,2459,1
ɛ̃,737,1344,2987,1
ɑ̃,505,1025,2537,1
ɑ̃,465,902,2396,1
ɑ̃,452,1639,3072,1
ɑ̃,268,998,2456,1
ɑ̃,248,1512,2402,1
ɔ̃,371,1188,3081,1
ɔ̃,628,2123,3647,1
ɔ̃,305,1351,1982,1
ɔ̃,288,1182,2326,1
ɔ̃,384,1437,2646,1
ɛ̃,638,1702,2954,1
ɛ̃,755,1432,1986,1
ɛ̃,434,1139,2093,1
ɛ̃,257,1248,2157,1
ɛ̃,267,1263,2274,1
ɑ̃,574,1435,2793,1
ɑ̃,548,915,2269,1
ɑ̃,619,2036,3467,1
ɑ̃,288,849,2188,1
ɑ̃,275,1422,2457,1
ɔ̃,549,2100,3406,1
ɔ̃,425,1353,2840,1
ɔ̃,328,1066,2242,1
ɔ̃,297,875,2187,1
ɔ̃,369,1316,2615,1
ɑ̃,514,1144,2848,1
ɑ̃,549,954,2893,1
ɑ̃,769,2243,3631,1
ɑ̃,882,2007,3623,1
ɑ̃,690,1677,3314,1
ɔ̃,364,1172,2699,1
ɔ̃,330,865,2547,1
ɔ̃,353,1086,2237,1
ɔ̃,332,1414,3019,1
ɔ̃,325,513,2201,1
ɔ̃,353,988,3030,1
ɔ̃,660,2366,3611,1
ɔ̃,352,1365,2940,1
ɔ̃,352,843,2267,1
ɔ̃,442,1419,2952,1
ɛ̃,534,1610,2640,1
ɛ̃,592,1265,1939,1
ɛ̃,374,1046,2311,1
ɛ̃,323,955,2329,1
ɛ̃,438,1191,2319,1
ɑ̃,466,1059,2698,1
ɑ̃,622,1019,2981,1
ɑ̃,491,885,2144,1
ɑ̃,761,1854,3397,1
ɑ̃,544,1111,2683,1
ɔ̃,445,2214,3501,1
ɔ̃,339,807,2435,1
ɔ̃,292,1210,2209,1
ɔ̃,280,1049,2144,1
ɔ̃,391,1947,1949,1
ɛ̃,690,1797,3160,1
ɛ̃,712,1326,2111,1
ɛ̃,564,1397,2305,1
ɛ̃,382,1191,2001,1
ɛ̃,602,1428,2610,1
ɛ̃,757,1314,3257,1
ɛ̃,563,1111,2032,1
ɛ̃,463,1117,1954,1
ɛ̃,290,1069,2159,1
ɛ̃,312,1069,2106,1
ɑ̃,556,964,2509,1
ɑ̃,608,916,2645,1
ɑ̃,563,830,2290,1
ɑ̃,477,888,2288,1
ɑ̃,548,898,2430,1
ɔ̃,610,1860,3242,1
ɔ̃,707,2321,3621,1
ɔ̃,643,2233,3610,1
ɔ̃,634,2141,3466,1
ɔ̃,634,2141,3466,1
ɛ̃,530,1308,2162,1
ɛ̃,408,1036,1538,1
ɛ̃,951,1286,3126,1
ɛ̃,654,1156,1979,1
ɛ̃,645,1192,2061,1
ɛ̃,618,1641,3031,1
ɛ̃,686,1531,3228,1
ɛ̃,647,1285,2104,1
ɛ̃,487,1102,2059,1
ɛ̃,602,1350,2636,1
ɛ̃,751,1570,3193,1
ɛ̃,790,1415,3428,1
ɛ̃,881,1264,3579,1
ɛ̃,399,1100,2116,1
ɛ̃,764,1277,3588,1
ɑ̃,433,1115,2750,1
ɑ̃,507,888,2507,1
ɑ̃,744,1827,3180,1
ɑ̃,206,845,2212,1
ɑ̃,529,886,2794,1
ɔ̃,292,1160,3059,1
ɔ̃,259,1177,2951,1
ɔ̃,290,1481,3133,1
ɔ̃,350,1308,3116,1
ɔ̃,546,828,3155,1
ɔ̃,318,940,2841,1
ɔ̃,303,1098,2973,1
ɔ̃,319,1300,2050,1
ɔ̃,444,984,2432,1
ɔ̃,338,1121,2492,1
ɑ̃,454,1024,2823,1
ɑ̃,534,946,3010,1
ɑ̃,549,890,2221,1
ɑ̃,728,1051,2787,1
ɑ̃,629,980,2562,1
ɔ̃,385,1008,2485,1
ɔ̃,440,846,2540,1
ɔ̃,510,883,2247,1
ɔ̃,463,888,2372,1
ɔ̃,463,888,2372,1
ɛ̃,746,1599,3092,1
ɛ̃,852,1529,3279,1
ɛ̃,628,955,1316,1
ɛ̃,930,1253,3536,1
ɛ̃,674,1245,2440,1
ɔ̃,341,1070,2895,1
ɔ̃,341,1238,1823,1
ɔ̃,319,1670,1899,1
ɔ̃,343,1130,2696,1
ɔ̃,337,1289,2388,1
ɛ̃,614,1988,3162,1
ɛ̃,794,1747,2955,1
ɛ̃,816,1451,3288,1
ɛ̃,834,1369,3449,1
ɛ̃,778,1583,3219,1
ɛ̃,692,1575,3116,1
ɛ̃,798,1436,3322,1
ɛ̃,870,1370,3503,1
ɛ̃,788,1257,3657,1
ɛ̃,790,1358,3454,1
ɑ̃,610,1142,2917,1
ɑ̃,872,1238,3222,1
ɑ̃,265,770,2198,1
ɑ̃,567,922,2241,1
ɑ̃,316,1302,2212,1
ɔ̃,228,1203,2774,1
ɔ̃,280,1327,2355,1
ɔ̃,293,1278,1996,1
ɔ̃,338,1072,2804,1
ɔ̃,296,1240,2404,1
ɑ̃,659,1254,3120,1
ɑ̃,741,904,1281,1
ɑ̃,400,831,1667,1
ɑ̃,404,815,1684,1
ɑ̃,552,933,1982,1
ɛ̃,673,1901,2615,1
ɛ̃,803,1453,2969,1
ɛ̃,978,1197,2931,1
ɛ̃,257,847,2345,1
ɛ̃,408,1016,2524,1
ɑ̃,572,1255,3137,1
ɑ̃,756,1280,3311,1
ɑ̃,755,1542,3573,1
ɑ̃,806,1867,3673,1
ɑ̃,742,1455,3392,1
ɑ̃,496,1201,3128,1
ɑ̃,542,1098,3459,1
ɑ̃,769,1141,3530,1
ɑ̃,775,1198,3054,1
ɑ̃,283,1128,2474,1
ɔ̃,510,1275,3184,1
ɔ̃,322,1078,2089,1
ɔ̃,316,1104,2578,1
ɔ̃,589,1566,3379,1
ɔ̃,894,2189,3433,1
ɑ̃,582,1396,2973,1
ɑ̃,507,1086,2752,1
ɑ̃,739,1558,3529,1
ɑ̃,798,2141,3615,1
ɑ̃,668,818,3447,1
ɛ̃,734,1591,3505,1
ɛ̃,934,1452,3346,1
ɛ̃,696,1060,1359,1
ɛ̃,357,1251,2253,1
ɛ̃,355,1469,2283,1
ɑ̃,605,1031,3069,1
ɑ̃,762,1820,3528,1
ɑ̃,484,813,2419,1
ɑ̃,547,941,2433,1
ɑ̃,336,1204,2390,1
ɔ̃,298,1193,2685,1
ɔ̃,247,1244,2818,1
ɔ̃,297,1193,2753,1
ɔ̃,436,1116,2645,1
ɔ̃,339,1174,2717,1
ɛ̃,733,1375,2454,1
ɛ̃,901,1506,3453,1
ɛ̃,868,1393,3553,1
ɛ̃,825,1268,3735,1
ɛ̃,838,1396,3444,1
ɑ̃,667,1480,3040,1
ɑ̃,610,1103,2950,1
ɑ̃,729,1756,3409,1
ɑ̃,647,953,3288,1
ɑ̃,431,1084,2513,1
ɔ̃,293,1089,2173,1
ɔ̃,297,941,2379,1
ɔ̃,292,1241,2556,1
ɔ̃,348,1126,2285,1
ɔ̃,357,1152,2409,1
ɑ̃,552,1529,2971,1
ɑ̃,574,1143,2572,1
ɑ̃,782,2068,3531,1
ɑ̃,807,1467,3752,1
ɑ̃,630,1396,2861,1
ɔ̃,358,1022,2551,1
ɔ̃,301,1328,2533,1
ɔ̃,337,1265,3003,1
ɔ̃,517,1222,3441,1
ɔ̃,377,1230,2710,1
ɔ̃,309,1102,3073,1
ɔ̃,300,1071,2311,1
ɔ̃,320,1100,2698,1
ɔ̃,357,1072,2219,1
ɔ̃,324,1108,2587,1
ɛ̃,494,1530,3343,1
ɛ̃,522,1415,1766,1
ɛ̃,566,1349,1423,1
ɛ̃,578,1185,1626,1
ɛ̃,547,1328,2043,1
ɑ̃,484,1228,2821,1
ɑ̃,687,1161,3053,1
ɑ̃,528,837,2255,1
ɑ̃,775,955,2039,1
ɑ̃,639,1201,2733,1
ɔ̃,300,831,2130,1
ɔ̃,259,1058,2382,1
ɔ̃,303,1495,2258,1
ɔ̃,634,1867,3359,1
ɔ̃,349,1249,2461,1
ɛ̃,798,1524,3312,1
ɛ̃,837,1477,3492,1
ɛ̃,728,1075,1288,1
ɛ̃,855,995,3185,1
ɛ̃,697,1163,2298,1
ɛ̃,810,1416,3248,1
ɛ̃,892,1316,3669,1
ɛ̃,460,791,1460,1
ɛ̃,527,1020,1763,1
ɛ̃,747,1213,2919,1
ɑ̃,825,1492,3359,1
ɑ̃,838,1878,3492,1
ɑ̃,279,1036,2298,1
ɑ̃,844,1010,2117,1
ɑ̃,685,1325,2792,1
ɔ̃,393,1169,3497,1
ɔ̃,312,1106,1792,1
ɔ̃,340,1064,2347,1
ɔ̃,347,1034,2370,1
ɔ̃,345,1086,2407,1
ɛ̃,881,1225,3146,1
ɛ̃,260,987,1320,1
ɛ̃,637,1170,1942,1
ɛ̃,711,1245,2273,1
ɛ̃,727,1234,1869,1
ɛ̃,716,1603,3071,1
ɛ̃,812,1422,3176,1
ɛ̃,737,1226,1568,1
ɛ̃,855,947,1739,1
ɛ̃,781,1300,2425,1
ɛ̃,701,1068,1652,1
ɛ̃,721,1325,1547,1
ɛ̃,517,957,1957,1
ɛ̃,677,1125,1795,1
ɛ̃,677,1125,1795,1
ɑ̃,454,1193,2724,1
ɑ̃,574,948,3192,1
ɑ̃,792,1792,3607,1
ɑ̃,603,1052,3658,1
ɑ̃,715,1252,3588,1
ɔ̃,388,1120,2354,1
ɔ̃,328,1219,3096,1
ɔ̃,458,1247,2728,1
ɔ̃,525,1133,2821,1
ɔ̃,587,1164,1760,1
ɔ̃,410,1028,2996,1
ɔ̃,406,1424,2831,1
ɔ̃,486,1042,2814,1
ɔ̃,549,907,2135,1
ɔ̃,475,1122,2626,1
ɑ̃,414,1104,2958,1
ɑ̃,799,1917,3312,1
ɑ̃,191,860,2100,1
ɑ̃,779,936,1585,1
ɑ̃,757,907,1541,1
ɔ̃,425,1087,2395,1
ɔ̃,389,1187,2192,1
ɔ̃,391,1132,3007,1
ɔ̃,441,1113,2440,1
ɔ̃,441,1113,2440,1
ɛ̃,772,1529,2756,1
ɛ̃,861,1463,3138,1
ɛ̃,871,1385,3540,1
ɛ̃,852,1198,3668,1
ɛ̃,802,1266,2670,1
ɔ̃,370,1101,2976,1
ɔ̃,396,1175,2367,1
ɔ̃,474,1180,2407,1
ɔ̃,412,1197,2685,1
ɔ̃,412,1197,2685,1
ɛ̃,658,2009,3062,1
ɛ̃,757,1539,1692,1
ɛ̃,817,1095,1357,1
ɛ̃,869,1377,3587,1
ɛ̃,781,1402,2543,1
ɛ̃,769,1618,3131,1
ɛ̃,846,1532,3318,1
ɛ̃,752,1339,1708,1
ɛ̃,883,1334,3606,1
ɛ̃,807,1405,2863,1
ɑ̃,626,1165,2752,1
ɑ̃,772,1020,2595,1
ɑ̃,690,843,2650,1
ɑ̃,636,1032,3475,1
ɑ̃,338,1302,3207,1
ɔ̃,300,1287,2143,1
ɔ̃,290,1343,2368,1
ɔ̃,305,1455,2197,1
ɔ̃,339,1199,2268,1
ɔ̃,310,1350,2334,1
ɑ̃,535,935,1921,1
ɑ̃,825,2086,3548,1
ɑ̃,659,927,2449,1
ɑ̃,648,1007,2559,1
ɑ̃,637,946,3105,1
ɛ̃,684,1771,2659,1
ɛ̃,798,1491,3049,1
ɛ̃,744,1030,1508,1
ɛ̃,809,1336,3795,1
ɛ̃,739,1397,2877,1
ɑ̃,585,1410,3047,1
ɑ̃,661,1117,2876,1
ɑ̃,650,991,2242,1
ɑ̃,561,867,2040,1
ɑ̃,744,1091,1215,1
ɑ̃,625,1278,3166,1
ɑ̃,815,1384,3518,1
ɑ̃,551,869,2198,1
ɑ̃,642,993,2011,1
ɑ̃,332,1454,2582,1
ɔ̃,333,1133,3046,1
ɔ̃,343,1166,1584,1
ɔ̃,355,1237,2415,1
ɔ̃,576,1626,3558,1
