filename,speaker,task,clarity,ND,word,vowel,appendix,appendix_start,appendix_end,appendix_dur,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,p0_id,p0prominence,a1p0_h1,a1p0_h2,a1p0_h3,a1p0,a1p0_compensated,freq_p1,amp_p1,a1p1,a1p1_compensated,a3p0,vwl_amp_rms,vwl_duration,timepoint,point_time,point_vwlpct,attempted_fix,status,errorflag,freq_a1,f0_pitch
Ariane_lecture_11025,Ariane,lecture,normal,lo,refrain,ɛ̃,n,63.5244508,63.57939803,0.055,773,39.47,196,1257,35.19,92,3079,3.19,578,215,46.71,409,40.1,37.65,46.71,215,H1,6.61,-7.24,-0.63,1.81761,-7.24,-5.13053,861,34.83,4.64,9.32679,-43.52107,0.0534160037,140,1,55.576044,7.15,None,Auto,None,818,206
Ariane_lecture_11025,Ariane,lecture,normal,hi,coton,ɔ̃,n,68.32867096,68.37682696,0.048,360,42.75,130,1188,22.67,175,2767,6.66,475,237,42.75,431,34.04,20.64,42.75,237,H1,8.71,0,8.71,22.10574,0,2.64157,861,20.31,22.44,24.70147,-36.09475,0.0690699287,156,1,59.986085,6.41,None,Auto,None,237,229
Ariane_lecture_11025,Ariane,lecture,normal,hi,savon,ɔ̃,n,101.0766636,101.1346978,0.058,386,47.89,153,979,29.34,259,2778,5.92,391,194,47.89,388,46.66,32.99,47.89,194,H1,1.23,0,1.23,14.89829,0,2.31946,969,25.77,22.12,26.15912,-41.96552,0.0710874829,100,1,89.874119,10.05,None,Auto,None,194,194
Ariane_lecture_11025,Ariane,lecture,normal,hi,divan,ɑ̃,n,115.7769442,115.8121351,0.035,460,47.91,293,1253,30.94,277,2980,15.85,172,172,47.65,366,47.91,37.62,47.65,172,H1,5.28,0.26,0,10.28649,0.26,2.39036,883,31.48,16.43,18.69571,-31.79679,0.0669054666,167,1,102.116609,5.98,None,Auto,None,366,180
Ariane_lecture_11025,Ariane,lecture,normal,hi,bouquin,ɛ̃,n,120.4983105,120.5137451,0.015,470,47.21,135,1803,23.43,143,2811,24.08,68,237,47.21,474,43.8,29.74,47.21,237,H1,3.42,0,3.41,17.46759,0,2.3264,926,23.65,23.56,25.2649,-23.13083,0.0512050231,174,1,106.169536,5.73,None,Auto,None,237,236
Ariane_lecture_11025,Ariane,lecture,normal,lo,citron,ɔ̃,n,140.2357138,140.2820176,0.046,571,39.37,263,1249,22.51,459,2947,1.71,359,215,49.35,431,39.37,36.51,49.35,215,H1,9.98,-9.98,0,2.86035,-9.98,-7.81739,883,26.37,13,15.43446,-47.6419,0.0500377766,152,1,122.781472,6.57,None,Auto,None,431,220
Ariane_lecture_11025,Ariane,lecture,normal,hi,entente,ɑ̃,n,149.3647333,149.4128893,0.048,466,46.12,147,1159,23.84,252,3150,12.02,85,258,46.12,517,42.91,24.69,46.12,258,H1,3.21,0,3.21,21.43326,0,2.43672,1034,23.2,22.92,26.66301,-34.09976,0.0649442734,164,1,130.608014,6.1,None,Auto,None,258,252
Ariane_lecture_11025,Ariane,lecture,normal,hi,poussin,ɛ̃,n,208.2095569,208.235487,0.026,702,40.38,260,1382,32.63,119,3069,15.04,165,215,45.69,431,42.15,40.38,45.69,215,H1,3.54,-5.31,-1.77,0.00288,-5.31,-3.19345,861,33.64,6.74,9.94861,-30.65083,0.0469819226,122,1,178.674542,8.17,None,Auto,None,646,212
Ariane_lecture_11025,Ariane,lecture,normal,lo,voisin,ɛ̃,n,282.847486,282.8752683,0.028,438,44.45,153,1479,19.86,157,2974,10.35,175,194,44.65,388,44.45,33.63,44.65,194,H1,0.21,-0.2,0,10.82076,-0.2,2.03141,947,19.39,25.06,27.01853,-34.29568,0.0626232304,192,1,239.549739,5.2,None,Auto,None,388,194
Ariane_lecture_11025,Ariane,lecture,normal,lo,plafond,ɔ̃,n,370.8169918,370.8707043,0.054,466,44.6,310,1028,33.56,218,2875,5.92,481,194,45.68,388,44.6,37.52,45.68,194,H1,1.07,-1.08,0,7.08468,-1.08,1.09194,991,33.56,11.04,15.93134,-39.76353,0.0582359036,141,1,310.413753,7.1,None,Auto,None,388,195
Ariane_lecture_11025,Ariane,lecture,normal,hi,montant,ɑ̃,n,424.8514095,424.8872178,0.036,476,42.15,378,1129,27.52,126,3173,8.86,126,237,46.56,452,36.98,29.72,46.56,237,H1,9.59,-4.41,5.17,12.42764,-4.41,-2.19737,861,26.96,15.19,17.97396,-37.69938,0.0799846636,149,1,351.950879,6.72,None,Auto,None,258,227
Ariane_lecture_11025,Ariane,lecture,normal,hi,machin,ɛ̃,n,459.5865827,459.6402951,0.054,685,38.52,330,1395,30.05,291,3140,20.06,136,194,45.05,388,42.55,36.27,45.05,194,H1,2.51,-6.53,-4.03,2.24577,-6.53,-4.43933,947,30.71,7.81,10.56888,-24.99435,0.0661045378,126,1,379.86462,7.91,None,Auto,None,775,192
Ariane_lecture_11025,Ariane,lecture,normal,hi,bouchon,ɔ̃,n,480.4601321,480.503349,0.043,488,45.38,304,1035,35.22,253,2662,7.3,1218,194,44.57,388,45.38,39.39,44.57,194,H1,3.4,0.81,0,5.98535,0.81,2.97468,969,35.22,10.16,14.3099,-37.27126,0.0509656211,143,1,396.25645,7.01,None,Auto,None,388,193
Ariane_lecture_11025,Ariane,lecture,normal,lo,sultan,ɑ̃,n,485.3929493,485.4287576,0.036,452,43.79,141,1325,25.87,136,2995,17.76,109,215,45.67,409,43.79,33.95,45.67,215,H1,1.88,-1.88,0,9.84496,-1.88,0.40813,1034,23.92,19.87,22.60686,-27.91299,0.0623049508,160,1,400.843551,6.23,None,Auto,None,409,208
Ariane_lecture_11025,Ariane,lecture,normal,lo,buisson,ɔ̃,n,526.2902465,526.3365504,0.046,388,49.33,273,1135,27.54,341,2992,3.76,617,237,49.33,474,40.34,34.75,49.33,237,H1,9,0,8.99,14.57673,0,2.34146,904,26.15,23.18,25.66714,-45.56776,0.0583353743,160,1,434.671289,6.23,None,Auto,None,237,234
Ariane_lecture_11025,Ariane,lecture,normal,lo,soupcon,ɔ̃,n,531.4926059,531.5543443,0.062,441,47.67,151,1139,31.66,165,2957,16.22,350,215,46.2,409,47.67,37.09,46.2,215,H1,6.03,1.47,0,10.58081,1.47,3.77856,1012,31.66,16.01,20.24856,-29.98148,0.0404729321,154,1,438.825193,6.48,None,Auto,None,409,203
Ariane_lecture_11025,Ariane,lecture,normal,lo,beguin,ɛ̃,none,0,0,0,474,45.05,59,2056,26.59,1661,2627,27.09,158,215,45.47,474,45.05,36.97,45.47,215,H1,0.43,-0.42,0,8.0794,-0.42,1.84191,1012,17.79,27.26,28.70067,-18.38027,0.0610151521,192,1,472.658239,5.2,None,Auto,None,474,217
Ariane_lecture_11025,Ariane,lecture,normal,hi,satin,ɛ̃,n,577.4662826,577.5076473,0.041,644,40.21,172,1344,30.99,58,3159,8.45,297,215,44.62,409,41.51,40.21,44.62,215,H1,3.11,-4.41,-1.3,0.0024,-4.41,-2.26609,926,26.72,13.49,16.29725,-36.16513,0.0530983034,156,1,476.748067,6.41,None,Auto,None,624,203
Ariane_lecture_11025,Ariane,lecture,normal,lo,cadence,ɑ̃,n,631.2606462,631.2804025,0.02,455,42.67,161,1533,19.36,153,3027,17.26,45,194,43.62,388,42.67,35.81,43.62,194,H1,0.95,-0.95,0,6.86202,-0.95,1.26183,926,15.87,26.8,28.68795,-26.35898,0.0491800947,209,1,523.733018,4.79,None,Auto,None,388,193
Ariane_lecture_11025,Ariane,lecture,normal,lo,festin,ɛ̃,n,647.9247287,647.9858498,0.061,738,39.88,231,1474,31.49,107,3163,13.59,231,215,45.02,409,41.06,39.88,45.02,215,H1,3.96,-5.14,-1.18,-0.00497,-5.14,-3.03321,861,30.82,9.06,12.63817,-31.43482,0.0450892029,179,1,536.839613,5.59,None,Auto,None,624,202
Ariane_lecture_11025,Ariane,lecture,normal,hi,talon,ɔ̃,n,784.3361103,784.40464,0.069,365,48.12,136,1219,29.18,186,2157,7.03,564,215,48.12,431,42.86,29,48.12,215,H1,5.25,0,5.26,19.11812,0,2.46494,861,25.26,22.86,25.02494,-41.09159,0.088164746,179,1,650.823836,5.59,None,Auto,None,215,214
Ariane_lecture_11025,Ariane,lecture,normal,hi,patins,ɛ̃,n,794.1602821,794.2102902,0.05,687,42,205,1387,31.85,126,3232,12.21,210,215,44.45,409,40.48,42,44.45,215,H1,3.97,-2.45,1.52,-0.00454,-2.45,-0.32508,861,31.36,10.64,13.79399,-32.2373,0.0548781258,196,1,659.310865,5.11,None,Auto,None,624,205
Ariane_lecture_11025,Ariane,lecture,normal,lo,frangin,ɛ̃,n,799.0356484,799.0572569,0.022,525,45.33,209,1390,26.75,387,3118,24.67,105,172,44.54,366,45.33,40.39,44.54,172,H1,2.86,0.79,0,4.93872,0.79,2.90908,883,31.32,14.01,16.14536,-19.87047,0.0554055372,208,1,663.424739,4.8,None,Auto,None,366,181
Ariane_lecture_11025,Ariane,lecture,normal,lo,vaccin,ɛ̃,n,834.2966045,834.3509344,0.054,689,39.5,250,1369,31.81,116,3108,14.55,139,215,46.08,452,40.03,39.5,46.08,215,H1,6.04,-6.58,-0.53,-0.00484,-6.58,-4.45873,883,33.47,6.03,9.08171,-31.5259,0.0534175604,176,1,693.559553,5.68,None,Auto,None,668,220
Ariane_lecture_11025,Ariane,lecture,normal,lo,bouton,ɔ̃,n,848.9646652,849.0146734,0.05,390,49.77,236,967,33.8,222,3045,9.23,431,237,49.77,474,40.76,35.62,49.77,237,H1,9.01,0,9.01,14.14727,0,2.40714,947,30.75,19.02,23.62153,-40.5358,0.0664258028,170,1,706.221797,5.88,None,Auto,None,237,241
Ariane_lecture_11025,Ariane,lecture,normal,lo,cinquante,ɑ̃,n,853.5015896,853.595432,0.094,531,46.31,155,1206,35.81,109,2796,16.77,182,215,43.61,409,46.31,42.51,43.61,215,H1,3.24,2.7,0,3.79754,2.7,4.91309,1012,32.71,13.6,17.24396,-26.83869,0.0522812459,191,1,710.296686,5.23,None,Auto,None,409,206
Ariane_lecture_11025,Ariane,lecture,normal,hi,marron,ɔ̃,n,863.1790254,863.2117467,0.033,267,48.2,85,1070,18.53,291,2893,4.36,162,215,48.2,409,37.68,17.72,48.2,215,H1,10.52,0,10.52,30.47593,0,3.29098,1034,18.24,29.96,33.72547,-43.84112,0.0726532067,190,1,718.448821,5.27,None,Auto,None,215,206
Ariane_lecture_11025,Ariane,lecture,normal,hi,couvent,ɑ̃,n,868.1514296,868.181064,0.03,504,49.08,239,1094,37.88,185,3031,19.9,94,194,47.36,388,49.08,42.69,47.36,194,H1,4.06,1.72,0,6.39429,1.72,3.89221,969,37.88,11.2,15.33766,-27.46293,0.059719974,197,1,722.685212,5.07,None,Auto,None,388,194
Ariane_lecture_11025,Ariane,lecture,normal,hi,etang,ɑ̃,n,887.4446428,887.4915641,0.047,584,43.8,250,1234,31.1,191,3134,15.17,175,215,47.29,409,43.8,40.91,47.29,215,H1,3.48,-3.49,0,2.89424,-3.49,-1.32731,1034,31.1,12.7,16.22037,-32.1213,0.0640551797,158,1,739.822867,6.34,None,Auto,None,409,213
Ariane_lecture_11025,Ariane,lecture,normal,hi,parrain,ɛ̃,n,897.4356819,897.44556,0.01,776,35.45,413,1333,28.21,240,3063,12.73,326,215,47.59,409,37.44,33.05,47.59,215,H1,10.15,-12.14,-1.99,2.39601,-12.14,-10.04837,861,31.07,4.38,7.7999,-34.85996,0.0771069415,189,1,748.117195,5.29,None,Auto,None,797,211
Ariane_lecture_11025,Ariane,lecture,normal,lo,ruban,ɑ̃,n,908.4744014,908.5386094,0.064,496,46.54,90,1155,34.48,122,2919,21.85,54,172,43.99,345,44.67,46.54,44.67,345,H2,-0.6,2.55,1.87,-0.00008,1.87,4.83585,861,30.05,16.49,19.1936,-22.81512,0.0604058987,191,1,756.082309,5.24,None,Auto,None,538,176
Ariane_lecture_11025,Ariane,lecture,normal,hi,macon,ɔ̃,n,918.1083546,918.1676235,0.059,426,46.43,174,1005,34.86,170,2697,5.27,493,215,46.22,409,46.43,36.25,46.22,215,H1,5.19,0.21,0,10.17938,0.21,2.5377,1034,32.7,13.73,19.48538,-40.95021,0.061378507,145,1,764.242619,6.88,None,Auto,None,409,205
Ariane_lecture_11025,Ariane,lecture,normal,lo,donjon,ɔ̃,n,947.0596183,947.0917223,0.032,352,48.58,189,911,33.09,364,2607,3.23,1055,194,48.58,388,45.13,28.55,48.58,194,H1,3.45,0,3.45,20.02717,0,2.34475,991,21.66,26.92,29.34297,-45.34682,0.0830761974,167,1,789.802471,5.98,None,Auto,None,194,195
Ariane_lecture_11025,Ariane,lecture,normal,hi,savant,ɑ̃,n,1003.13568,1003.172105,0.036,459,46.53,274,1051,32.77,199,3060,17.13,150,194,45.8,366,46.53,36.78,45.8,194,H1,5.25,0.73,0,9.74932,0.73,2.91706,904,29.59,16.94,20.50352,-28.67495,0.0689403547,167,1,838.255507,6,None,Auto,None,366,183
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,servante,ɑ̃,n,17.03627403,17.05923375,0.023,446,42.57,251,1049,32.36,142,2980,9.73,326,172,44.23,366,42.57,36.28,44.23,172,H1,1.66,-1.66,0,6.2946,-1.66,0.49668,883,29.71,12.86,16.38551,-34.50097,0.0560329092,157,1,20.521816,6.36,None,Auto,None,366,179
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,diamant,ɑ̃,n,47.251615,47.26574406,0.014,728,43.1,243,1230,31.91,612,3311,15.88,201,194,44.59,388,44.29,37.3,44.59,194,H1,0.31,-1.49,-1.19,5.79587,-1.49,0.60069,947,32.13,10.97,14.02008,-28.7068,0.0788719398,99,1,54.046357,10.1,None,Auto,None,754,190
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,refrain,ɛ̃,n,55.70565742,55.74039136,0.035,759,39.05,254,1300,31.85,132,2938,8.17,295,194,42.92,366,39,28.1,42.92,194,H1,3.92,-3.87,0.05,10.95122,-3.87,-1.78377,904,28.38,10.67,14.43057,-34.74517,0.0521969895,154,1,63.381018,6.51,None,Auto,None,732,182
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,coton,ɔ̃,n,60.13204927,60.17561388,0.044,383,45.75,102,970,24.9,303,2743,0.97,422,194,45.75,409,44.48,31.91,45.75,194,H1,1.27,0,1.27,13.83798,0,2.35457,969,24.9,20.85,24.30779,-44.77867,0.0523020494,145,1,68.192446,6.88,None,Auto,None,194,197
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,savon,ɔ̃,n,89.96299572,90.04600395,0.083,399,47.37,168,975,27.32,464,2834,6,370,172,46.16,366,47.37,37.28,46.16,172,H1,5.65,1.21,0,10.08892,1.21,3.42693,904,27.32,20.05,22.48666,-40.15527,0.0682142966,144,1,100.943107,6.96,None,Auto,None,366,180
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,divan,ɑ̃,n,102.2734645,102.2881823,0.015,437,40.73,353,1249,30.52,246,3088,10.35,585,194,45.21,409,40.73,35.56,45.21,194,H1,4.47,-4.48,0,5.17036,-4.48,-2.32727,991,27.88,12.85,15.56969,-34.85918,0.07519615,155,1,115.632011,6.43,None,Auto,None,409,200
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,bouquin,ɛ̃,n,106.3341475,106.3482765,0.014,489,40.08,221,1786,29.79,68,2841,14.71,290,237,47.98,452,40.08,34.7,47.98,237,H1,7.91,-7.9,0,5.37661,-7.9,-5.63767,861,24.68,15.4,17.17924,-33.26814,0.0606142742,157,1,120.352171,6.39,None,Auto,None,452,230
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,citron,ɔ̃,n,122.9237127,122.9390191,0.015,330,50.41,311,1041,31.32,371,2797,12.18,710,215,50.41,452,42.09,31.96,50.41,215,H1,8.32,0,8.32,18.44732,0,2.25457,904,31.32,19.09,21.75028,-38.23001,0.0587168272,101,1,140.145938,9.93,None,Auto,None,215,225
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,entente,ɑ̃,n,130.7618684,130.7961588,0.034,432,45.98,171,1060,20.14,409,3180,9.42,135,237,45.98,495,39.77,27.77,45.98,237,H1,6.22,0,6.21,18.21358,0,2.39742,904,20.14,25.84,28.43499,-36.55592,0.0560603321,142,1,149.233067,7.02,None,Auto,None,237,237
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,poussin,ɛ̃,n,178.7866568,178.8490602,0.062,597,42.46,437,1383,35.4,105,2875,15.16,230,215,45.36,452,42.46,36.92,45.36,215,H1,2.9,-2.9,0,5.54016,-2.9,-0.78309,883,32.13,10.33,12.7621,-30.19851,0.0368256676,135,1,208.08451,7.39,None,Auto,None,452,217
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,voisin,ɛ̃,n,239.7321289,239.7586209,0.026,460,46.6,173,1313,33.83,101,2997,16.43,194,194,43.23,366,46.6,40.18,43.23,194,H1,4.9,3.37,0,6.42476,3.37,5.57973,926,29.17,17.43,19.73881,-26.80167,0.0734463577,213,1,282.644172,4.69,None,Auto,None,366,184
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,plafond,ɔ̃,n,310.5445141,310.5757157,0.031,401,45.22,180,1034,26.21,508,2753,4.79,557,215,45.22,409,42,32.23,45.22,215,H1,3.22,0,3.22,12.98945,0,2.34978,861,21.48,23.74,25.95431,-40.43342,0.0578707357,131,1,370.696769,7.65,None,Auto,None,215,209
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,montant,ɑ̃,n,352.0896758,352.1214662,0.032,500,44.91,178,1242,31.87,115,3145,17.84,55,215,47.54,431,44.91,36.07,47.54,215,H1,2.63,-2.63,0,8.83716,-2.63,-0.40019,861,30.79,14.12,16.53569,-29.69635,0.0875584492,147,1,424.715019,6.79,None,Auto,None,431,216
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,machin,ɛ̃,n,379.9810467,380.0269661,0.046,522,42.33,278,1376,26.13,258,3219,17.25,183,215,44.18,409,42.33,36.08,44.18,215,H1,1.85,-1.85,0,6.24659,-1.85,0.3288,1012,26.48,15.85,18.28994,-26.92868,0.0722413607,117,1,459.479922,8.54,None,Auto,None,409,200
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,bouchon,ɔ̃,n,396.389816,396.4057112,0.016,384,49.77,287,1069,33.95,186,2316,-0.65,939,215,49.77,431,45.18,32.66,49.77,215,H1,4.59,0,4.59,17.11353,0,2.27126,861,31.56,18.21,21.0949,-50.41964,0.0572649195,107,1,480.362179,9.33,None,Auto,None,215,211
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,sultan,ɑ̃,n,400.9940503,401.0258974,0.032,541,48.05,217,1295,31.17,181,3002,21.79,102,215,45.71,409,48.05,39.41,45.71,215,H1,5.49,2.34,0,8.63884,2.34,4.52843,861,33.25,14.8,17.19966,-23.91833,0.0805220156,114,1,485.288995,8.76,None,Auto,None,409,206
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,buisson,ɔ̃,n,434.8224334,434.8377398,0.015,411,46.15,158,1196,28.95,184,3076,16.16,384,215,46.15,431,43.66,28.19,46.15,215,H1,2.49,0,2.49,17.96096,0,2.34628,861,28.5,17.65,19.96287,-29.98575,0.0610500234,122,1,526.177526,8.21,None,Auto,None,215,217
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,soupcon,ɔ̃,n,438.9696815,438.9832218,0.014,441,47.99,161,1048,28.18,451,2934,7.14,563,194,46.07,388,47.99,39.13,46.07,194,H1,5.39,1.92,0,8.86142,1.92,4.15896,969,28.18,19.81,22.44757,-38.92841,0.0625208724,78,1,531.423994,12.77,None,Auto,None,388,194
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,beguin,ɛ̃,n,472.840628,472.8706523,0.03,424,53.31,42,2235,31.88,169,2751,30.73,152,194,47.49,409,53.31,32.41,47.49,194,H1,13.36,5.82,0,20.90126,5.82,8.08962,991,22.08,31.23,32.69755,-16.76052,0.0914708487,178,1,571.094016,5.61,None,Auto,None,409,206
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,satin,ɛ̃,n,476.8934428,476.9058057,0.012,555,46.64,207,1403,35.82,152,3110,27.88,52,215,46.06,409,46.64,41.47,46.06,215,H1,2.87,0.58,0,5.16698,0.58,2.75824,861,34.31,12.33,14.61718,-18.17757,0.055232228,121,1,577.355386,8.29,None,Auto,None,409,200
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,cadence,ɑ̃,n,523.9323465,523.970024,0.038,535,50.17,142,1318,40.39,82,3082,30.98,39,194,46.52,388,50.17,48.26,46.52,194,H1,2.78,3.65,0,1.91075,3.65,5.81393,969,36.98,13.19,15.79192,-15.53662,0.0882318162,253,1,631.01839,3.96,None,Auto,None,388,193
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,festin,ɛ̃,n,537.0082275,537.0353082,0.027,591,47.17,233,1490,33.07,104,3160,16.38,215,194,43.5,409,47.17,42.14,43.5,194,H1,4.35,3.67,0,5.03028,3.67,5.79242,991,32.5,14.67,17.00394,-27.11562,0.0551660441,105,1,647.828894,9.49,None,Auto,None,409,201
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,talon,ɔ̃,n,650.9936271,651.0171755,0.024,424,48.76,275,1071,38.4,117,2898,15.69,373,215,48.76,431,45.07,37.66,48.76,215,H1,3.69,0,3.69,11.09874,0,2.25655,861,34.44,14.32,17.38761,-33.07411,0.1057891931,139,1,784.208063,7.2,None,Auto,None,215,214
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,patins,ɛ̃,n,659.4966985,659.5149485,0.018,668,39.19,272,1407,30,209,3231,14.96,204,215,47.75,409,43.93,39.19,47.75,215,H1,3.82,-8.56,-4.74,-0.00227,-8.56,-6.4366,861,30.62,8.57,11.42735,-32.7874,0.0613162752,99,1,794.071095,10.05,None,Auto,None,646,202
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,frangin,ɛ̃,n,663.6239696,663.6457519,0.022,533,46.14,186,1303,28.47,326,3069,22.31,185,194,45,366,46.14,41.81,45,194,H1,2.74,1.14,0,4.33463,1.14,3.29779,926,33.96,12.18,14.5538,-22.68875,0.064716354,140,1,798.906072,7.17,None,Auto,None,366,185
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,vaccin,ɛ̃,n,693.7257107,693.7514946,0.026,618,40.86,276,1411,32.71,103,3120,16.89,118,194,45.27,409,44.61,38.83,45.27,194,H1,0.66,-4.41,-3.75,2.0279,-4.41,-2.29906,1012,29.49,11.37,14.00332,-28.38455,0.0522343353,129,1,834.177265,7.76,None,Auto,None,431,198
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,bouton,ɔ̃,n,706.3819218,706.4013492,0.019,419,43.54,78,960,26.38,283,2998,8.15,153,215,43.54,431,42.81,22.74,43.54,215,H1,0.74,0,0.73,20.79997,0,2.39025,861,26.38,17.16,20.45405,-35.38955,0.0628528895,120,1,848.854063,8.33,None,Auto,None,215,221
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,cinquante,ɑ̃,n,710.4785162,710.5020647,0.024,511,44,173,1115,34.82,86,2855,10.15,321,215,45.15,409,44,39.18,45.15,215,H1,1.15,-1.15,0,4.82117,-1.15,1.07988,1034,32.98,11.02,17.65746,-34.9953,0.0471253265,103,1,853.409402,9.71,None,Auto,None,409,200
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,marron,ɔ̃,n,718.6286347,718.6398202,0.011,374,48.75,96,1096,25.23,654,2790,7.01,206,194,48.75,409,47.14,30.19,48.75,194,H1,1.61,0,1.61,18.56023,0,2.36429,991,25.23,23.52,25.49148,-41.74041,0.0824732057,158,1,863.031063,6.34,None,Auto,None,194,198
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,couvent,ɑ̃,n,722.8729328,722.8911828,0.018,445,46.54,149,1154,33.15,137,2850,17.76,142,194,45.28,366,46.54,41.18,45.28,194,H1,3.31,1.26,0,5.36122,1.26,3.49738,926,32.58,13.96,16.96396,-27.52439,0.1226373167,171,1,867.991435,5.86,None,Auto,None,366,187
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,etang,ɑ̃,n,739.9708479,739.9885092,0.018,523,46.87,162,1259,33.16,132,3126,20.26,61,237,46.55,474,46.87,38.76,46.55,237,H1,4.21,0.32,0,8.10963,0.32,2.58894,926,30.14,16.73,19.34069,-26.29387,0.0671692813,125,1,887.329539,7.97,None,Auto,None,474,235
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,parrain,ɛ̃,n,748.2961407,748.3155681,0.019,727,41.65,477,1336,39.31,123,3086,17.09,238,194,47.71,388,43.62,32.37,47.71,194,H1,4.09,-6.06,-1.97,9.2837,-6.06,-3.98481,969,30.56,11.09,14.18164,-30.62414,0.0783170286,185,1,897.259685,5.39,None,Auto,None,754,189
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,ruban,ɑ̃,n,756.2626823,756.2797549,0.017,438,49.01,73,1302,36.06,49,2842,21.3,76,215,46.77,452,49.01,26.92,46.77,215,H1,12.16,2.24,0,22.08579,2.24,4.57492,861,29.77,19.24,21.36457,-25.46985,0.1025939215,127,1,908.357797,7.86,None,Auto,None,452,218
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,macon,ɔ̃,n,764.3779727,764.4132954,0.035,401,45.97,249,1046,31.53,157,2934,2.19,765,215,45.97,431,41.52,32.67,45.97,215,H1,4.45,0,4.45,13.29652,0,2.29692,1034,30.19,15.78,22.64418,-43.7757,0.0600319015,99,1,918.020079,10.11,None,Auto,None,215,211
Ariane_lectureCS_11025,Ariane,lecture,clear,lo,donjon,ɔ̃,n,789.9599152,789.9728669,0.013,367,48.01,134,881,32.69,294,2419,3.69,656,194,48.01,409,45.97,30.27,48.01,194,H1,2.03,0,2.04,17.73763,0,2.3749,1012,19.67,28.34,30.63274,-44.32269,0.07972302,139,1,946.931571,7.2,None,Auto,None,194,200
Ariane_lectureCS_11025,Ariane,lecture,clear,hi,savant,ɑ̃,n,838.4114941,838.4685991,0.057,601,42.13,497,1016,41.09,364,3068,21.32,109,194,47.68,388,48.38,42.13,47.68,194,H1,3.48,-5.55,-6.25,0.00035,-5.55,-3.45089,947,41.09,1.04,4.45127,-26.36071,0.0738560748,125,1,1003.02087,8.01,None,Auto,None,581,190
Camille_lecture_11025,Camille,lecture,normal,lo,servante,ɑ̃,n,16.03533065,16.0700646,0.035,677,43.23,304,1213,38.68,180,3011,15.09,341,215,46.93,431,40.43,43.23,46.93,215,H1,6.5,-3.7,2.8,0.003,-3.7,-1.57417,861,38.02,5.21,8.4781,-31.84254,0.0584992473,141,1,15.955786,7.11,None,Auto,None,646,211
Camille_lecture_11025,Camille,lecture,normal,lo,diamant,ɑ̃,n,41.44477332,41.49540246,0.051,727,36.63,516,1487,25.49,650,2993,12.02,1447,194,48.8,388,38.22,36.63,48.8,194,H1,10.58,-12.17,-1.59,0.00198,-12.17,-10.10429,969,29.34,7.29,9.79972,-36.78202,0.080138676,129,1,38.546261,7.77,None,Auto,None,603,197
Camille_lecture_11025,Camille,lecture,normal,lo,refrain,ɛ̃,n,48.45776173,48.52369735,0.066,726,30.44,469,1316,27.23,134,3165,8.23,233,194,45.39,388,31.75,30.44,45.39,194,H1,13.64,-14.95,-1.31,0.00226,-14.95,-12.87346,926,23.7,6.74,9.82801,-37.15559,0.0474231174,145,1,44.644284,6.88,None,Auto,None,581,197
Camille_lecture_11025,Camille,lecture,normal,hi,coton,ɔ̃,n,52.01164812,52.04520464,0.034,377,47.08,335,849,34.89,281,2308,3.83,825,215,47.08,431,39.21,35.82,47.08,215,H1,7.86,0,7.87,11.25808,0,2.24951,861,30.05,17.03,20.35303,-43.25439,0.0450508802,101,1,47.760295,9.88,None,Auto,None,215,213
