vowelSAMPA,F1_Hz,F2_Hz,F3_Hz,target
ɑ̃,611,1186,2774,1
ɑ̃,704,1184,3138,1
ɑ̃,838,1296,3197,1
ɑ̃,938,1595,2867,1
ɑ̃,676,1283,2611,1
ɑ̃,282,1095,2269,1
ɔ̃,376,1201,3261,1
ɔ̃,341,1044,2017,1
ɔ̃,340,1054,1904,1
ɔ̃,569,1117,2443,1
ɔ̃,386,1061,2215,1
ɑ̃,583,1256,3211,1
ɑ̃,899,1344,2892,1
ɑ̃,444,890,1642,1
ɑ̃,799,1280,3536,1
ɑ̃,404,1202,2444,1
ɛ̃,458,1456,3358,1
ɛ̃,936,1419,3484,1
ɛ̃,902,1606,3101,1
ɛ̃,517,1236,3509,1
ɛ̃,797,1436,3454,1
ɑ̃,845,1200,3100,1
ɑ̃,923,1292,2737,1
ɑ̃,452,1243,2499,1
ɑ̃,333,1090,2313,1
ɑ̃,288,1243,2407,1
ɔ̃,365,1288,3187,1
ɔ̃,303,1359,2138,1
ɔ̃,308,1280,2093,1
ɔ̃,380,1321,1668,1
ɔ̃,329,1323,2399,1
ɛ̃,772,1455,3316,1
ɛ̃,464,1108,1550,1
ɛ̃,810,1276,1878,1
ɛ̃,916,1723,2139,1
ɛ̃,649,1350,2251,1
ɑ̃,659,1520,3272,1
ɑ̃,848,1453,3434,1
ɑ̃,828,1740,3753,1
ɑ̃,701,1711,2980,1
ɑ̃,291,1282,2902,1
ɔ̃,339,1215,2185,1
ɔ̃,326,1189,2131,1
ɔ̃,311,1274,2261,1
ɔ̃,334,1160,2138,1
ɔ̃,328,1223,2180,1
ɑ̃,868,1353,3217,1
ɑ̃,914,1689,3636,1
ɑ̃,369,1112,1960,1
ɑ̃,344,1003,2167,1
ɑ̃,427,891,2443,1
ɔ̃,327,1218,2559,1
ɔ̃,290,1236,2174,1
ɔ̃,304,1246,1987,1
ɔ̃,361,1304,2279,1
ɔ̃,361,1304,2279,1
ɔ̃,323,1116,2171,1
ɔ̃,342,1120,2273,1
ɔ̃,346,1026,2008,1
ɔ̃,342,1095,1646,1
ɔ̃,342,1092,2037,1
ɛ̃,597,1441,3360,1
ɛ̃,833,1474,3506,1
ɛ̃,990,1336,3568,1
ɛ̃,823,1417,3517,1
ɛ̃,823,1417,3517,1
ɑ̃,442,1132,3071,1
ɑ̃,782,1268,3284,1
ɑ̃,743,1363,3208,1
ɑ̃,772,1441,3291,1
ɑ̃,712,1297,3269,1
ɔ̃,315,1164,2152,1
ɔ̃,292,1226,2110,1
ɔ̃,302,1292,2201,1
ɔ̃,307,1312,1960,1
ɔ̃,304,1248,2149,1
ɛ̃,704,1510,3123,1
ɛ̃,868,1401,1881,1
ɛ̃,942,1616,3805,1
ɛ̃,383,1393,3236,1
ɛ̃,781,1497,3141,1
ɛ̃,739,1284,3218,1
ɛ̃,714,1280,1994,1
ɛ̃,809,1233,3406,1
ɛ̃,314,1000,2034,1
ɛ̃,664,1262,2828,1
ɑ̃,393,1294,1993,1
ɑ̃,436,1298,3061,1
ɑ̃,746,1404,3511,1
ɑ̃,977,1238,3436,1
ɑ̃,805,1231,3229,1
ɔ̃,294,1177,2495,1
ɔ̃,286,1150,2361,1
ɔ̃,284,1155,2484,1
ɔ̃,286,1167,2517,1
ɔ̃,286,1167,2517,1
ɛ̃,872,1357,3249,1
ɛ̃,876,1372,3305,1
ɛ̃,782,1223,3343,1
ɛ̃,842,1164,3419,1
ɛ̃,834,1296,3322,1
ɛ̃,713,1441,3278,1
ɛ̃,923,1503,3449,1
ɛ̃,966,1523,3498,1
ɛ̃,882,1515,3423,1
ɛ̃,882,1515,3423,1
ɛ̃,749,1488,3288,1
ɛ̃,819,1426,3546,1
ɛ̃,665,1327,1985,1
ɛ̃,751,1429,3136,1
ɛ̃,751,1429,3136,1
ɑ̃,715,1197,3455,1
ɑ̃,755,1560,3587,1
ɑ̃,333,913,2245,1
ɑ̃,746,1577,3649,1
ɑ̃,823,1289,3578,1
ɔ̃,530,1134,2924,1
ɔ̃,508,1222,3734,1
ɔ̃,373,1084,1292,1
ɔ̃,363,866,1794,1
ɔ̃,437,1082,2530,1
ɔ̃,435,867,1808,1
ɔ̃,504,547,1855,1
ɔ̃,407,624,1985,1
ɔ̃,440,752,1980,1
ɔ̃,440,752,1980,1
ɑ̃,638,1226,3582,1
ɑ̃,781,1416,3726,1
ɑ̃,364,920,2002,1
ɑ̃,603,1230,3126,1
ɑ̃,603,1230,3126,1
ɔ̃,523,1264,3069,1
ɔ̃,508,1331,3599,1
ɔ̃,366,1275,3637,1
ɔ̃,438,1282,3336,1
ɔ̃,438,1282,3336,1
ɛ̃,662,1612,3101,1
ɛ̃,846,1459,3329,1
ɛ̃,947,1427,3494,1
ɛ̃,407,1203,2138,1
ɛ̃,728,1414,3044,1
ɔ̃,443,1119,2913,1
ɔ̃,392,929,1733,1
ɔ̃,323,1253,2164,1
ɔ̃,346,1345,2111,1
ɔ̃,366,1179,2055,1
ɛ̃,603,1940,3031,1
ɛ̃,857,1641,3265,1
ɛ̃,848,1447,3756,1
ɛ̃,705,1518,2973,1
ɛ̃,705,1518,2973,1
ɛ̃,645,1438,3272,1
ɛ̃,829,1435,3380,1
ɛ̃,533,1386,3359,1
ɛ̃,613,1357,1736,1
ɛ̃,655,1389,2865,1
ɑ̃,709,1315,3416,1
ɑ̃,348,949,1958,1
ɑ̃,344,1005,1821,1
ɑ̃,353,1520,1633,1
ɑ̃,341,1083,2112,1
ɔ̃,393,1307,2812,1
ɔ̃,348,1395,2421,1
ɔ̃,329,1526,2188,1
ɔ̃,341,1456,2167,1
ɔ̃,349,1430,2536,1
ɑ̃,720,1202,3233,1
ɑ̃,620,893,2358,1
ɑ̃,235,891,2041,1
ɑ̃,748,1021,3437,1
ɑ̃,779,1199,3557,1
ɛ̃,814,1958,3020,1
ɛ̃,838,1703,3116,1
ɛ̃,798,1669,3409,1
ɛ̃,777,1519,3110,1
ɛ̃,686,1472,1516,1
ɑ̃,555,1048,3115,1
ɑ̃,808,1005,3322,1
ɑ̃,411,965,3138,1
ɑ̃,366,1001,2969,1
ɑ̃,877,912,3517,1
ɑ̃,725,1162,3251,1
ɑ̃,824,1185,3303,1
ɑ̃,902,1195,3047,1
ɑ̃,518,1121,3119,1
ɑ̃,294,1140,2596,1
ɔ̃,372,1081,2211,1
ɔ̃,412,970,2369,1
ɔ̃,398,1151,1779,1
ɔ̃,480,1180,1996,1
ɔ̃,413,1098,2132,1
ɑ̃,596,1404,3285,1
ɑ̃,842,1523,3564,1
ɑ̃,346,947,2121,1
ɑ̃,488,1223,3234,1
ɑ̃,812,1272,3375,1
ɛ̃,552,1654,3352,1
ɛ̃,808,1721,3346,1
ɛ̃,822,1538,3549,1
ɛ̃,803,1519,3672,1
ɛ̃,845,1408,3500,1
ɑ̃,556,972,3071,1
ɑ̃,826,1077,3349,1
ɑ̃,919,1024,2773,1
ɑ̃,364,1101,2146,1
ɑ̃,320,1146,2314,1
ɔ̃,396,1198,3445,1
ɔ̃,441,1170,3382,1
ɔ̃,381,1219,2257,1
ɔ̃,393,1300,3033,1
ɔ̃,398,1212,2853,1
ɛ̃,735,1558,3053,1
ɛ̃,781,1359,3351,1
ɛ̃,772,1271,3433,1
ɛ̃,783,1380,3299,1
ɛ̃,783,1380,3299,1
ɑ̃,615,1483,3230,1
ɑ̃,912,1266,3316,1
ɑ̃,638,1003,2107,1
ɑ̃,823,1444,3736,1
ɑ̃,555,1302,3364,1
ɔ̃,387,1229,2571,1
ɔ̃,380,990,2740,1
ɔ̃,612,1230,3136,1
ɔ̃,434,1162,2806,1
ɔ̃,434,1162,2806,1
ɑ̃,572,1280,3178,1
ɑ̃,710,1159,3134,1
ɑ̃,345,940,2077,1
ɑ̃,795,1996,3303,1
ɑ̃,520,1208,2687,1
ɔ̃,343,1219,2872,1
ɔ̃,368,951,2077,1
ɔ̃,358,1146,2225,1
ɔ̃,354,1025,2209,1
ɔ̃,367,1145,2392,1
ɔ̃,463,1195,3415,1
ɔ̃,448,1162,2275,1
ɔ̃,362,1097,2028,1
ɔ̃,368,1009,2078,1
ɔ̃,401,1098,2542,1
ɛ̃,604,1499,3313,1
ɛ̃,835,1460,3532,1
ɛ̃,877,1533,3190,1
ɛ̃,427,1158,1403,1
ɛ̃,759,1407,3203,1
ɑ̃,444,1212,2735,1
ɑ̃,754,948,3458,1
ɑ̃,392,979,2102,1
ɑ̃,441,1402,3335,1
ɑ̃,655,1427,2976,1
ɔ̃,364,1021,1967,1
ɔ̃,370,1125,2018,1
ɔ̃,332,1111,2077,1
ɔ̃,333,1212,1845,1
ɔ̃,351,1162,1995,1
ɛ̃,616,1706,3297,1
ɛ̃,855,1681,3582,1
ɛ̃,720,1558,3775,1
ɛ̃,408,1304,2582,1
ɛ̃,655,1521,3056,1
ɛ̃,901,1353,3240,1
ɛ̃,821,1425,3436,1
ɛ̃,758,1772,3477,1
ɛ̃,381,1434,2395,1
ɛ̃,717,1460,3032,1
ɑ̃,579,1238,1904,1
ɑ̃,671,1229,2879,1
ɑ̃,788,1566,3626,1
ɑ̃,828,1459,3481,1
ɑ̃,740,1425,3301,1
ɔ̃,451,929,2322,1
ɔ̃,435,874,2011,1
ɔ̃,427,1021,1893,1
ɔ̃,348,1263,1877,1
ɔ̃,421,1021,2067,1
ɛ̃,811,1374,3143,1
ɛ̃,831,1419,3289,1
ɛ̃,830,1413,3442,1
ɛ̃,413,999,3258,1
ɛ̃,798,1338,3328,1
ɛ̃,734,1656,3231,1
ɛ̃,836,1675,3430,1
ɛ̃,884,1776,3810,1
ɛ̃,397,1296,1581,1
ɛ̃,661,1523,2958,1
ɛ̃,528,1443,2469,1
ɛ̃,505,1464,2448,1
ɛ̃,494,1329,2381,1
ɛ̃,506,1308,2402,1
ɛ̃,506,1380,2421,1
ɑ̃,505,1074,2490,1
ɑ̃,451,888,2461,1
ɑ̃,527,732,2463,1
ɑ̃,383,736,2478,1
ɑ̃,466,845,2487,1
ɔ̃,527,741,2574,1
ɔ̃,515,968,2540,1
ɔ̃,692,2506,3214,1
ɔ̃,404,874,2431,1
ɔ̃,457,899,2550,1
ɔ̃,519,2254,2940,1
ɔ̃,611,2515,3449,1
ɔ̃,542,2479,3480,1
ɔ̃,389,869,2491,1
ɔ̃,478,1606,2894,1
ɑ̃,439,1056,2565,1
ɑ̃,448,934,2574,1
ɑ̃,436,889,2450,1
ɑ̃,339,672,2465,1
ɑ̃,418,902,2506,1
ɔ̃,359,1011,2639,1
ɔ̃,606,2506,3421,1
ɔ̃,604,2525,3529,1
ɔ̃,446,584,2495,1
ɔ̃,523,1722,2985,1
ɛ̃,524,1683,2614,1
ɛ̃,542,1463,2411,1
ɛ̃,461,1289,2253,1
ɛ̃,494,1221,2363,1
ɛ̃,503,1382,2387,1
ɔ̃,500,810,2561,1
ɔ̃,569,2578,3315,1
ɔ̃,460,597,2493,1
ɔ̃,461,781,2478,1
ɔ̃,481,1129,2680,1
ɛ̃,485,2237,2924,1
ɛ̃,579,1545,2343,1
ɛ̃,485,1414,2420,1
ɛ̃,489,1277,2423,1
ɛ̃,509,1541,2506,1
ɛ̃,590,1614,2621,1
ɛ̃,589,1309,2462,1
ɛ̃,494,1214,2448,1
ɛ̃,453,1208,2454,1
ɛ̃,536,1319,2478,1
ɑ̃,473,1064,2487,1
ɑ̃,426,867,2482,1
ɑ̃,473,1027,2509,1
ɑ̃,493,837,2436,1
ɑ̃,335,2428,3749,1
ɔ̃,466,1319,2481,1
ɔ̃,524,2272,3526,1
ɔ̃,450,724,2464,1
ɔ̃,387,1057,2499,1
ɔ̃,481,960,2465,1
ɑ̃,526,1008,2506,1
ɑ̃,514,951,2482,1
ɑ̃,470,892,2463,1
ɑ̃,501,859,2424,1
ɑ̃,500,922,2460,1
ɛ̃,418,2339,3071,1
ɛ̃,591,1897,2686,1
ɛ̃,463,1302,2425,1
ɛ̃,400,1019,2442,1
ɛ̃,331,1512,2505,1
ɑ̃,482,1267,2692,1
ɑ̃,571,1070,2517,1
ɑ̃,485,1007,2461,1
ɑ̃,532,872,2447,1
ɑ̃,712,746,2526,1
ɑ̃,524,1133,2534,1
ɑ̃,535,960,2486,1
ɑ̃,448,792,2441,1
ɑ̃,456,960,2463,1
ɑ̃,418,2534,4221,1
ɔ̃,443,998,2633,1
ɔ̃,505,526,2535,1
ɔ̃,519,623,2489,1
ɔ̃,536,2458,3058,1
ɔ̃,499,1058,2664,1
ɑ̃,470,1176,2569,1
ɑ̃,458,937,2475,1
ɑ̃,466,949,2410,1
ɑ̃,430,792,2386,1
ɑ̃,626,716,2452,1
ɛ̃,492,1483,2438,1
ɛ̃,562,1271,2365,1
ɛ̃,493,1257,2368,1
ɛ̃,458,1196,2245,1
ɛ̃,502,1306,2343,1
ɑ̃,502,1093,2481,1
ɑ̃,493,1016,2414,1
ɑ̃,512,874,2472,1
ɑ̃,478,828,2455,1
ɑ̃,310,1192,2481,1
ɔ̃,429,1019,2581,1
ɔ̃,516,667,2510,1
ɔ̃,476,624,2519,1
ɔ̃,387,991,2494,1
ɔ̃,442,810,2509,1
ɛ̃,531,1597,2668,1
ɛ̃,426,1401,2462,1
ɛ̃,416,1032,2484,1
ɛ̃,460,1318,2511,1
ɛ̃,460,1318,2511,1
ɑ̃,489,1287,2571,1
ɑ̃,483,937,2460,1
ɑ̃,463,1033,2422,1
ɑ̃,517,778,2387,1
ɑ̃,391,781,2502,1
ɔ̃,460,1285,2674,1
ɔ̃,437,524,2529,1
ɔ̃,526,2396,3410,1
ɔ̃,521,662,2433,1
ɔ̃,499,1495,2900,1
ɑ̃,554,1300,2544,1
ɑ̃,545,948,2425,1
ɑ̃,470,983,2438,1
ɑ̃,513,861,2445,1
ɑ̃,513,993,2460,1
ɔ̃,424,872,2604,1
ɔ̃,531,675,2512,1
ɔ̃,516,961,2492,1
ɔ̃,490,970,2410,1
ɔ̃,575,1035,2352,1
ɔ̃,459,784,2580,1
ɔ̃,526,1116,2835,1
ɔ̃,564,2554,3487,1
ɔ̃,552,597,2482,1
ɔ̃,517,1586,2985,1
ɛ̃,554,1658,2656,1
ɛ̃,528,1355,2402,1
ɛ̃,467,1159,2343,1
ɛ̃,483,1248,2541,1
ɛ̃,506,1296,2433,1
ɑ̃,436,1087,2634,1
ɑ̃,447,891,2444,1
ɑ̃,494,767,2377,1
ɑ̃,389,911,2415,1
ɑ̃,452,907,2480,1
ɔ̃,481,2553,3506,1
ɔ̃,504,2417,3211,1
ɔ̃,449,1603,3046,1
ɔ̃,556,2346,3304,1
ɔ̃,551,1227,2568,1
ɛ̃,604,1657,2748,1
ɛ̃,527,1206,2447,1
ɛ̃,473,1158,2433,1
ɛ̃,461,1153,2444,1
ɛ̃,516,1268,2484,1
ɛ̃,388,1336,2420,1
ɛ̃,483,1261,2426,1
ɛ̃,482,1207,2394,1
ɛ̃,479,1180,2403,1
ɛ̃,467,1236,2401,1
ɑ̃,463,1125,2376,1
ɑ̃,477,1107,2416,1
ɑ̃,548,629,2444,1
ɑ̃,519,882,2416,1
ɑ̃,498,897,2411,1
ɔ̃,504,886,2524,1
ɔ̃,374,524,2519,1
ɔ̃,518,686,2489,1
ɔ̃,479,686,2517,1
ɔ̃,479,686,2517,1
ɛ̃,481,1254,2423,1
ɛ̃,515,1222,2433,1
ɛ̃,508,1227,2334,1
ɛ̃,479,1256,2501,1
ɛ̃,501,1241,2395,1
ɛ̃,599,1643,2678,1
ɛ̃,620,1437,2549,1
ɛ̃,493,1219,2458,1
ɛ̃,417,977,2477,1
ɛ̃,517,1282,2539,1
ɛ̃,542,1460,2617,1
ɛ̃,549,1352,2423,1
ɛ̃,524,1298,2424,1
ɛ̃,485,1163,2558,1
ɛ̃,503,1111,2425,1
ɑ̃,545,1183,2612,1
ɑ̃,513,886,2483,1
ɑ̃,516,669,2587,1
ɑ̃,401,652,2452,1
ɑ̃,499,821,2535,1
ɔ̃,506,548,2547,1
ɔ̃,210,628,2556,1
ɔ̃,572,2460,3413,1
ɔ̃,484,888,2408,1
ɔ̃,518,885,2503,1
ɔ̃,564,716,2592,1
ɔ̃,532,2509,2751,1
ɔ̃,575,2465,3243,1
ɔ̃,496,665,2521,1
ɔ̃,485,926,2507,1
ɑ̃,543,1074,2741,1
ɑ̃,484,907,2484,1
ɑ̃,521,787,2491,1
ɑ̃,460,807,2488,1
ɑ̃,556,911,2480,1
ɔ̃,368,912,2542,1
ɔ̃,365,546,2594,1
ɔ̃,275,933,2761,1
ɔ̃,532,2523,3684,1
ɔ̃,422,1426,2938,1
ɛ̃,563,1582,2617,1
ɛ̃,565,1485,2541,1
ɛ̃,520,1295,2354,1
ɛ̃,496,1155,2373,1
ɛ̃,530,1337,2462,1
ɔ̃,539,685,2593,1
ɔ̃,520,576,2529,1
ɔ̃,619,2414,3117,1
ɔ̃,450,898,2488,1
ɔ̃,491,1090,2516,1
ɛ̃,540,2138,2986,1
ɛ̃,829,1611,2697,1
ɛ̃,478,1393,2520,1
ɛ̃,391,956,2402,1
ɛ̃,556,1495,2576,1
ɛ̃,634,1678,2791,1
ɛ̃,523,1340,2493,1
ɛ̃,505,1331,2472,1
ɛ̃,484,1127,2576,1
ɛ̃,515,1290,2519,1
ɑ̃,575,1062,2477,1
ɑ̃,556,980,2486,1
ɑ̃,525,820,2522,1
ɑ̃,467,831,2526,1
ɑ̃,347,785,2598,1
ɔ̃,491,1124,2542,1
ɔ̃,445,892,2654,1
ɔ̃,615,2459,3385,1
ɔ̃,510,1607,2918,1
ɔ̃,510,1607,2918,1
ɑ̃,584,1072,2842,1
ɑ̃,505,895,2497,1
ɑ̃,534,842,2479,1
ɑ̃,472,861,2446,1
ɑ̃,552,838,2434,1
ɛ̃,738,1480,2583,1
ɛ̃,690,1493,2513,1
ɛ̃,498,1419,2509,1
ɛ̃,426,1333,2465,1
ɛ̃,567,1421,2493,1
ɑ̃,564,1249,2789,1
ɑ̃,504,969,2408,1
ɑ̃,544,822,2394,1
ɑ̃,421,891,2491,1
ɑ̃,720,2560,3275,1
ɑ̃,524,1174,2717,1
ɑ̃,511,955,2488,1
ɑ̃,509,870,2437,1
ɑ̃,417,815,2530,1
ɑ̃,343,835,2550,1
ɔ̃,406,1067,2782,1
ɔ̃,571,2510,3187,1
ɔ̃,419,571,2467,1
ɔ̃,448,1461,2829,1
ɔ̃,513,828,2460,1
ɑ̃,555,1335,2707,1
ɑ̃,508,913,2520,1
ɑ̃,469,758,2517,1
ɑ̃,543,888,2512,1
ɑ̃,666,904,2590,1
ɛ̃,570,1494,2827,1
ɛ̃,584,1332,2536,1
ɛ̃,479,1136,2464,1
ɛ̃,321,1221,2466,1
ɛ̃,455,1200,2466,1
ɑ̃,620,1126,2882,1
ɑ̃,583,882,2589,1
ɑ̃,541,788,2557,1
ɑ̃,524,837,2501,1
ɑ̃,342,1105,2625,1
ɔ̃,522,1246,2864,1
ɔ̃,535,2494,3499,1
ɔ̃,378,579,2540,1
ɔ̃,523,1338,3091,1
ɔ̃,535,1620,3177,1
ɛ̃,637,1650,2834,1
ɛ̃,635,1344,2481,1
ɛ̃,467,1181,2358,1
ɛ̃,461,1211,2415,1
ɛ̃,547,1329,2513,1
ɑ̃,507,1367,2894,1
ɑ̃,504,938,2484,1
ɑ̃,509,796,2459,1
ɑ̃,440,895,2445,1
ɑ̃,321,1074,2465,1
ɔ̃,481,1107,2463,1
ɔ̃,511,2386,3635,1
ɔ̃,551,576,2388,1
ɔ̃,458,887,2461,1
ɔ̃,508,1387,2840,1
ɑ̃,603,1313,2744,1
ɑ̃,509,910,2402,1
ɑ̃,523,1010,2420,1
ɑ̃,413,908,2521,1
ɑ̃,533,952,2403,1
ɔ̃,443,1078,2494,1
ɔ̃,565,2492,3465,1
ɔ̃,590,765,2406,1
ɔ̃,531,871,2478,1
ɔ̃,830,1569,2669,1
ɔ̃,503,1087,2589,1
ɔ̃,397,1247,2856,1
ɔ̃,588,2419,3612,1
ɔ̃,563,2410,3429,1
ɔ̃,547,1926,3184,1
ɛ̃,680,1471,2616,1
ɛ̃,524,1262,2426,1
ɛ̃,521,1170,2425,1
ɛ̃,464,1115,2353,1
ɛ̃,510,1086,2419,1
ɑ̃,562,1114,2772,1
ɑ̃,526,881,2485,1
ɑ̃,506,761,2429,1
ɑ̃,430,912,2394,1
ɑ̃,466,1016,2385,1
ɔ̃,490,2417,3164,1
ɔ̃,575,2400,3382,1
ɔ̃,640,2363,3412,1
ɔ̃,424,653,2388,1
ɔ̃,544,2121,3230,1
ɛ̃,716,1633,2784,1
ɛ̃,585,1282,2535,1
ɛ̃,497,1214,2447,1
ɛ̃,467,1157,2396,1
ɛ̃,556,1279,2492,1
ɛ̃,482,1333,2410,1
ɛ̃,510,1291,2365,1
ɛ̃,509,1259,2319,1
ɛ̃,440,1223,2418,1
ɛ̃,489,1249,2388,1
ɑ̃,510,1113,2458,1
ɑ̃,543,980,2418,1
ɑ̃,578,812,2427,1
ɑ̃,464,893,2462,1
ɑ̃,515,970,2446,1
ɔ̃,476,1060,2588,1
ɔ̃,547,861,2452,1
ɔ̃,586,2389,3490,1
ɔ̃,594,2415,3482,1
ɔ̃,576,1870,3176,1
ɛ̃,621,1361,2453,1
ɛ̃,634,1343,2393,1
ɛ̃,544,1297,2372,1
ɛ̃,589,1320,2411,1
ɛ̃,589,1320,2411,1
ɛ̃,575,1577,2789,1
ɛ̃,607,1428,2618,1
ɛ̃,512,1303,2384,1
ɛ̃,521,1189,2346,1
ɛ̃,551,1333,2479,1
ɛ̃,671,1379,2853,1
ɛ̃,969,1254,3111,1
ɛ̃,480,1016,2421,1
ɛ̃,863,2474,3428,1
ɛ̃,764,2619,3327,1
ɑ̃,514,1157,2593,1
ɑ̃,613,980,2905,1
ɑ̃,492,876,2326,1
ɑ̃,546,932,2576,1
ɑ̃,799,831,2280,1
ɔ̃,388,1154,3017,1
ɔ̃,373,1178,3001,1
ɔ̃,394,1241,3033,1
ɔ̃,409,1309,2709,1
ɔ̃,406,1216,2618,1
ɔ̃,377,998,2434,1
ɔ̃,403,1145,2516,1
ɔ̃,422,1303,2668,1
ɔ̃,361,1260,2482,1
ɔ̃,331,1195,2660,1
ɑ̃,518,1120,2646,1
ɑ̃,645,969,2723,1
ɑ̃,321,786,2524,1
ɑ̃,581,839,2430,1
ɑ̃,404,887,2507,1
ɔ̃,429,1016,2448,1
ɔ̃,471,983,2459,1
ɔ̃,415,1238,2671,1
ɔ̃,422,1276,2573,1
ɔ̃,438,1086,2594,1
ɛ̃,652,1542,2030,1
ɛ̃,798,1376,3010,1
ɛ̃,589,1123,2244,1
ɛ̃,519,1030,2336,1
ɛ̃,557,993,2461,1
ɔ̃,406,1043,2492,1
ɔ̃,426,1134,2737,1
ɔ̃,430,1083,2443,1
ɔ̃,426,1184,2650,1
ɔ̃,455,1208,2493,1
ɛ̃,461,1861,2704,1
ɛ̃,649,1472,2915,1
ɛ̃,578,1203,1935,1
ɛ̃,565,1178,2291,1
ɛ̃,578,1159,2156,1
ɛ̃,643,1282,3028,1
ɛ̃,674,1144,2698,1
ɛ̃,539,1038,2308,1
ɛ̃,508,1015,2236,1
ɛ̃,594,1128,2572,1
ɑ̃,546,938,2311,1
ɑ̃,529,889,2292,1
ɑ̃,517,907,2247,1
ɑ̃,598,928,2450,1
ɑ̃,428,1078,2499,1
ɔ̃,397,1140,2427,1
ɔ̃,405,1168,2636,1
ɔ̃,429,1123,2871,1
ɔ̃,336,1139,2605,1
ɔ̃,331,1175,2761,1
ɑ̃,559,1093,2729,1
ɑ̃,633,961,2467,1
ɑ̃,595,877,2324,1
ɑ̃,576,753,2380,1
ɑ̃,310,826,2388,1
ɛ̃,399,2185,3299,1
ɛ̃,662,1615,2915,1
ɛ̃,618,1148,2071,1
ɛ̃,703,1063,2400,1
ɛ̃,408,980,2236,1
ɑ̃,507,1182,2851,1
ɑ̃,661,1024,2838,1
ɑ̃,577,826,2570,1
ɑ̃,741,2438,3435,1
ɑ̃,807,2628,3650,1
ɑ̃,581,1036,2715,1
ɑ̃,623,911,2656,1
ɑ̃,567,900,2527,1
ɑ̃,564,943,2455,1
ɑ̃,412,1184,2602,1
ɔ̃,418,949,2456,1
ɔ̃,516,745,2553,1
ɔ̃,466,1026,2660,1
ɔ̃,445,940,2734,1
ɔ̃,397,829,2723,1
ɑ̃,499,1252,2830,1
ɑ̃,574,931,2416,1
ɑ̃,663,837,2445,1
ɑ̃,615,869,2419,1
ɑ̃,423,835,2362,1
ɛ̃,610,1209,2844,1
ɛ̃,709,1161,3088,1
ɛ̃,550,1060,2090,1
ɛ̃,481,977,2245,1
ɛ̃,231,968,2126,1
ɑ̃,447,1044,2721,1
ɑ̃,551,1031,2786,1
ɑ̃,695,932,2646,1
ɑ̃,754,912,2380,1
ɑ̃,700,821,2504,1
ɔ̃,458,1145,2798,1
ɔ̃,520,937,2492,1
ɔ̃,444,1214,2613,1
ɔ̃,439,1249,2859,1
ɔ̃,414,1239,3355,1
ɛ̃,701,1660,2938,1
ɛ̃,744,1317,2600,1
ɛ̃,572,1091,2403,1
ɛ̃,534,1048,2261,1
ɛ̃,661,1236,2521,1
ɑ̃,480,1512,2939,1
ɑ̃,570,1082,2996,1
ɑ̃,419,1083,2577,1
ɑ̃,601,856,2280,1
ɑ̃,311,926,2347,1
ɔ̃,412,1283,2945,1
ɔ̃,480,934,2408,1
ɔ̃,390,1178,2702,1
ɔ̃,399,1160,2988,1
ɔ̃,405,1270,3064,1
ɑ̃,645,1202,2916,1
ɑ̃,756,990,2792,1
ɑ̃,629,865,3033,1
ɑ̃,736,1738,3189,1
ɑ̃,751,998,3116,1
ɔ̃,369,1113,2718,1
ɔ̃,420,1154,2915,1
ɔ̃,422,1196,2911,1
ɔ̃,505,1132,3014,1
ɔ̃,365,1309,2865,1
ɔ̃,410,986,2661,1
ɔ̃,444,1116,2609,1
ɔ̃,430,1238,2948,1
ɔ̃,455,1173,2757,1
ɔ̃,365,1178,2615,1
ɛ̃,524,1531,2837,1
ɛ̃,665,1230,2082,1
ɛ̃,633,1109,2271,1
ɛ̃,487,1045,2343,1
ɛ̃,357,1021,2508,1
ɑ̃,436,1261,2509,1
ɑ̃,669,1106,2764,1
ɑ̃,598,865,2274,1
ɑ̃,829,1665,3413,1
ɑ̃,391,976,3056,1
ɔ̃,443,628,2257,1
ɔ̃,411,1109,2781,1
ɔ̃,437,1131,2994,1
ɔ̃,370,1141,3060,1
ɔ̃,334,1197,3173,1
ɛ̃,567,1572,2918,1
ɛ̃,779,1271,2878,1
ɛ̃,569,1051,2276,1
ɛ̃,548,1026,2198,1
ɛ̃,354,983,3122,1
ɛ̃,469,1110,2414,1
ɛ̃,762,1247,3132,1
ɛ̃,616,1027,2281,1
ɛ̃,583,986,2481,1
ɛ̃,355,996,2815,1
ɑ̃,596,973,2198,1
ɑ̃,618,802,2102,1
ɑ̃,592,831,2074,1
ɑ̃,804,1757,3411,1
ɑ̃,373,995,3309,1
ɔ̃,358,1060,2527,1
ɔ̃,339,1172,2719,1
ɔ̃,367,1155,2721,1
ɔ̃,345,1200,2970,1
ɔ̃,344,1155,2976,1
ɛ̃,830,936,1821,1
ɛ̃,719,1068,2127,1
ɛ̃,620,1047,2178,1
ɛ̃,514,978,2182,1
ɛ̃,327,925,2727,1
ɛ̃,721,1587,3006,1
ɛ̃,733,1232,2824,1
ɛ̃,546,1048,2681,1
ɛ̃,762,2240,3065,1
ɛ̃,346,1002,2450,1
ɛ̃,631,1401,2851,1
ɛ̃,707,1312,2396,1
ɛ̃,584,1115,2197,1
ɛ̃,560,1004,2098,1
ɛ̃,608,1174,2403,1
ɑ̃,561,1196,2680,1
ɑ̃,683,1039,2978,1
ɑ̃,539,823,2154,1
