vowel,freq_f1,amp_f1,freq_f2,amp_f2,freq_f3,amp_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,
ɔ̃,492,41.04,1161,34.55,2545,16.97,254,41.04,624,32.32,30.86,41.04,254,1
ɑ̃,578,54.95,1549,30.83,3167,34.76,257,53.5,581,54.95,42.11,53.5,257,1
ɑ̃,794,52.97,1292,46.35,3478,29.25,280,54.02,560,50.22,52.97,54.02,280,1
ɑ̃,502,53.66,932,52.9,2655,19.57,257,53.66,581,46.2,52.9,53.66,257,1
ɑ̃,485,43.25,960,49.8,2377,9.36,172,10.18,301,51.84,14.82,51.84,301,1
ɑ̃,805,42.81,1192,41.97,2734,14.99,257,39.21,474,35.22,42.81,39.21,257,1
ɔ̃,474,53.71,1059,42.32,3069,18.45,269,53.71,581,48.95,42.32,53.71,269,1
ɔ̃,504,53.5,1100,41.22,2767,19.93,280,53.5,581,52.49,41.22,53.5,280,1
ɔ̃,376,53.98,1146,38.41,2685,16.27,86,9.26,301,53.98,12.16,53.98,301,1
ɔ̃,441,51.12,1116,36.58,2868,7.15,269,51.12,624,32.73,33.93,51.12,269,1
ɔ̃,441,-300,1116,-300,2868,-300,151,-300,409,-300,-300,-300,151,1
ɔ̃,436,51.04,1333,27.37,3062,20.26,253,51.04,581,43.93,32.46,51.04,253,1
ɔ̃,486,53.62,1089,43.51,2525,13.34,280,53.62,560,49.51,43.51,53.62,280,1
ɔ̃,492,51.78,1128,39.66,2726,12.27,253,51.78,581,49.31,39.66,51.78,253,1
ɔ̃,406,48.76,1187,36.82,2596,18.27,129,9.97,323,48.76,6.08,48.76,323,1
ɔ̃,455,44.92,1167,35.21,2777,19.85,253,44.92,624,26.88,28.75,44.92,253,1
ɛ̃,588,53.54,1505,31.32,3257,20.37,258,52.03,538,53.54,43.78,52.03,258,1
ɛ̃,785,54.35,1292,48.63,1530,48.63,280,51.51,538,49.45,54.35,51.51,280,1
ɛ̃,776,48.32,1116,48.32,2067,17.6,280,51.24,581,43.5,48.32,51.24,280,1
ɛ̃,591,35.39,1195,43.81,2410,22.88,108,12.02,301,46.94,10.23,46.94,301,1
ɛ̃,698,35.97,1296,28.8,2529,8.3,258,39.61,624,32.8,35.97,39.61,258,1
ɑ̃,513,59.92,1373,31.6,2912,21.46,258,53.22,517,59.92,39.52,53.22,258,1
ɑ̃,614,58.8,1165,43.43,3179,29.92,258,52.39,538,58.8,52.33,52.39,258,1
ɑ̃,749,57.91,925,57.91,2609,19.92,280,51.5,581,49.8,57.91,51.5,280,1
ɑ̃,856,57.04,966,57.04,1500,25.72,129,13.55,323,49.61,12.34,49.61,323,1
ɑ̃,901,46.42,1078,46.36,2715,15.09,172,21.75,301,42.96,31.57,42.96,301,1
ɔ̃,439,53.61,1059,32.68,2371,8.88,280,53.61,560,47.08,32.68,53.61,280,1
ɔ̃,493,55.4,1039,40.98,2709,15.3,280,55.4,560,54.26,40.98,55.4,280,1
ɔ̃,439,55.07,1165,43.86,2369,16.16,250,55.07,581,46.71,43.86,55.07,250,1
ɔ̃,404,53.14,1242,40.95,2769,15.58,237,9.05,323,53.14,13.47,53.14,323,1
ɔ̃,541,41.35,1323,34.94,2682,19.87,194,23.94,301,45.61,31.51,45.61,301,1
ɛ̃,675,52.29,1649,32.46,3414,27.39,259,51.62,603,52.29,44.55,51.62,259,1
ɛ̃,840,52,1390,51,1500,51,280,51.94,560,48.21,52,51.94,280,1
ɛ̃,916,48.64,1353,47.27,2605,20.78,259,51.33,581,44.19,48.64,51.33,259,1
ɛ̃,760,40.73,1258,48.37,2504,22.36,129,8.52,323,46.58,11.06,46.58,323,1
ɛ̃,809,31.37,1360,29.84,2382,2.77,259,36.8,517,28.33,31.37,36.8,259,1
ɛ̃,875,44.1,1317,43.35,3501,22.46,280,53.97,560,40.09,44.1,53.97,280,1
ɛ̃,756,51.72,1188,49.66,2027,29.98,280,53.46,581,42.98,51.72,53.46,280,1
ɛ̃,813,50.55,1186,49.97,2610,19.81,237,21.2,301,53.85,25.4,53.85,301,1
ɛ̃,672,42.65,1249,51.92,2407,25.8,86,7.72,323,51.76,11.92,51.76,323,1
ɛ̃,667,36.53,1190,38.93,2378,23.68,86,6.66,301,48.09,14.49,48.09,301,1
ɑ̃,693,49.12,903,48.84,1433,43.18,280,56.02,581,49.12,48.84,56.02,280,1
ɑ̃,884,53.4,1269,44.11,2835,19.2,245,54.42,581,47.38,53.4,54.42,245,1
ɑ̃,928,51.93,1319,42.98,3924,24.37,129,12.39,301,52.92,13.68,52.92,301,1
ɑ̃,681,45.12,1000,51.93,1895,20.24,237,13.95,323,51.39,12.83,51.39,323,1
ɑ̃,870,44.55,1229,39.87,2391,16.38,245,41.54,452,30.06,39.36,41.54,245,1
ɔ̃,424,53.7,1045,40.69,3057,3.04,86,17.94,301,53.7,18.96,53.7,301,1
ɔ̃,395,54.33,1091,36.74,2776,14.63,86,13.09,301,54.33,18.34,54.33,301,1
ɔ̃,386,52.95,1178,39.97,2452,13.72,129,12.1,301,52.95,11.78,52.95,301,1
ɔ̃,429,50.99,1219,37.64,2630,15.54,215,12.18,323,50.99,8.14,50.99,323,1
ɔ̃,402,48.57,1146,26.42,2802,12.46,223,47.13,345,48.57,36.2,48.57,345,1
ɛ̃,830,46.07,1263,35.67,3544,22.44,280,51.08,560,41.42,46.07,51.08,280,1
ɛ̃,897,51.12,1399,45.6,3807,22.33,280,52.34,581,40.93,51.12,52.34,280,1
ɛ̃,798,49.7,1199,48,1782,27.04,215,9.15,301,51.03,13.83,51.03,301,1
ɛ̃,675,44.08,1291,50.49,2539,22.95,86,8.52,323,48.65,8.91,48.65,323,1
ɛ̃,754,35.95,1242,40.88,2564,14.21,249,38.09,603,32.11,35.95,38.09,249,1
ɛ̃,693,53.3,1727,36.75,3332,32.49,280,52.29,581,53.3,49.16,52.29,280,1
ɛ̃,872,56.57,1403,48.92,1895,46.75,280,52.62,560,45.33,56.57,52.62,280,1
ɛ̃,828,51.36,1359,46.17,1575,44.64,260,52.42,581,41.02,51.36,52.42,260,1
ɛ̃,699,38.83,1241,46.01,2255,25.19,151,14.43,301,50.91,12.17,50.91,301,1
ɛ̃,566,33.49,1274,33.33,2296,12.58,151,18.58,323,42.16,20.15,42.16,323,1
ɛ̃,812,50.94,1641,39.05,3504,18.65,280,52.45,560,48.73,50.94,52.45,280,1
ɛ̃,833,55.59,1471,50.38,1785,45.17,280,52.12,560,43.27,55.59,52.12,280,1
ɛ̃,796,51.61,1371,47.15,2022,34.05,280,51.95,581,40.81,51.61,51.95,280,1
ɛ̃,741,38.48,1275,42.63,2657,22.45,129,10.64,301,49.67,14.29,49.67,301,1
ɛ̃,695,34.14,1338,31.27,2532,12.5,172,29.42,323,39,27.95,39,323,1
ɑ̃,613,52.87,1206,45.63,3155,28.24,258,57.56,538,52.87,51.89,57.56,258,1
ɑ̃,821,59.99,1161,52.89,3530,31.83,258,56.51,538,50.01,59.99,56.51,258,1
ɑ̃,844,60.95,1685,39.37,3818,25.3,280,55.96,560,45.45,60.95,55.96,280,1
ɑ̃,929,57.06,1043,57.06,2367,26.42,86,15.5,323,51.04,12.48,51.04,323,1
ɑ̃,586,42.83,1220,32.9,2461,17.43,86,16.79,323,46.13,12.58,46.13,323,1
ɔ̃,534,56.76,659,55.44,2621,8.4,280,56.76,581,55.44,40.45,56.76,280,1
ɔ̃,526,57.3,1185,35.59,2463,20.95,280,56.82,560,57.3,41.22,56.82,280,1
ɔ̃,502,47.96,1314,40.81,2537,20.41,129,13.26,323,54.76,24.8,54.76,323,1
ɔ̃,495,53.51,1357,38.45,2775,25.67,86,15.18,345,53.51,16.11,53.51,345,1
ɔ̃,593,47.93,1382,26.45,2720,17.74,151,28.89,301,43.81,33.57,43.81,301,1
ɔ̃,498,53.78,954,45.54,2604,20.1,280,53.78,538,48.12,45.54,53.78,280,1
ɔ̃,456,55.08,1205,33.38,2604,20.71,280,55.08,538,49.36,42.5,55.08,280,1
ɔ̃,408,54.6,1250,37.02,2589,25.21,280,54.6,560,39.31,42.13,54.6,280,1
ɔ̃,331,50.4,1343,34.95,2718,24.75,151,10.9,301,50.4,15.02,50.4,301,1
ɔ̃,384,42.79,1440,26.03,2622,15.39,215,15.22,323,42.79,10.4,42.79,323,1
ɑ̃,536,57.85,1221,44.1,2836,17.95,258,55.13,538,57.85,45.97,55.13,258,1
ɑ̃,794,58.49,1142,53.17,3580,29.68,258,55.76,517,51.29,58.49,55.76,258,1
ɑ̃,837,59.29,982,59.29,2007,27.16,280,54.86,560,47.47,59.29,54.86,280,1
ɑ̃,912,54.62,1078,54.62,2354,25.43,237,18.55,301,50.46,25.26,50.46,301,1
ɑ̃,602,44.66,1053,40.02,1966,14.44,258,11.02,345,45.31,8.07,45.31,345,1
ɔ̃,470,51.32,1081,38.02,2704,29.25,86,20.59,301,55.52,19.36,55.52,301,1
ɔ̃,810,50.24,1550,30.94,3457,17.56,108,11.59,280,54.72,13.85,54.72,280,1
ɔ̃,422,54.02,1180,37.55,2579,18.21,151,14.43,301,54.02,10.55,54.02,301,1
ɔ̃,485,50.36,1271,35.45,2630,20.49,172,10.43,323,50.36,8.51,50.36,323,1
ɔ̃,559,37.36,1341,31.76,2668,20.21,206,38.51,323,43.2,37.36,43.2,323,1
ɛ̃,773,48.48,1693,41.98,3441,27.69,280,52.6,581,47.96,48.48,52.6,280,1
ɛ̃,875,54.78,1607,50.03,3313,34.77,280,52.21,560,42.78,54.78,52.21,280,1
ɛ̃,806,51.07,1428,50.33,2425,29.72,252,51.38,581,41.15,51.07,51.38,252,1
ɛ̃,755,43.18,1348,46.86,1986,27.82,237,12.53,323,48.77,9.36,48.77,323,1
ɛ̃,793,42.42,1364,42.42,2410,17.8,194,33.37,345,42.08,31.55,42.08,345,1
ɔ̃,459,53.38,1023,43.35,2686,5.87,280,53.38,538,48.47,43.35,53.38,280,1
ɔ̃,535,54.81,1145,37.89,2640,24.49,280,54.81,560,51.65,46.02,54.81,280,1
ɔ̃,553,54.52,1188,42.92,2857,27.91,280,54.52,560,45.98,45.09,54.52,280,1
ɔ̃,416,51.78,1322,40.85,2731,24,129,12.8,323,51.78,11.21,51.78,323,1
ɔ̃,446,45.39,1423,31.6,2706,21.86,86,6.93,345,45.39,8.47,45.39,345,1
ɛ̃,654,54.37,2204,34.97,3313,37.49,280,53.9,301,57.7,54.37,57.7,301,1
ɛ̃,840,58.38,1677,53.08,3258,35.66,280,56.03,560,49.8,58.38,56.03,280,1
ɛ̃,792,52.45,1467,48.57,1513,48.57,246,55.02,581,44.67,52.45,55.02,246,1
ɛ̃,700,47.25,1299,46.62,2619,26.23,246,52.93,603,40.76,42.75,52.93,246,1
ɛ̃,819,-300,1620,-300,2516,-300,129,-300,388,-300,-300,-300,129,1
ɛ̃,766,53.34,1716,46.15,3286,22.71,280,53.85,581,53.34,50.65,53.85,280,1
ɛ̃,852,59.22,1497,54.78,2170,35.4,280,54.46,560,48.59,59.22,54.46,280,1
ɛ̃,825,53.48,969,53.48,1546,43.78,254,54.73,581,45.81,53.48,54.73,254,1
ɛ̃,638,46.21,1254,50.83,1980,29.28,108,10.45,301,52.26,12.59,52.26,301,1
ɛ̃,778,44.59,1293,43.3,2209,19.73,280,42.51,452,39.82,44.59,42.51,280,1
ɑ̃,557,55,1017,45.91,2705,23,253,55,603,54.04,45.91,55,253,1
ɑ̃,779,56.95,1147,53.33,2952,20.37,280,52.74,560,53.98,56.95,52.74,280,1
ɑ̃,887,56.79,929,56.79,1796,25.72,280,52.63,581,50.11,56.79,52.63,280,1
ɑ̃,793,54.34,1127,46.68,1606,33.48,215,14.51,323,52,17.78,52,323,1
ɑ̃,636,50.92,1394,40.22,3715,18.15,194,12.71,323,52.01,20.07,52.01,323,1
ɔ̃,508,55.39,1351,43.05,2860,19.74,280,55.39,538,53.24,43.19,55.39,280,1
ɔ̃,461,55.96,1272,40.33,2468,20.67,280,55.96,560,50.29,39.66,55.96,280,1
ɔ̃,485,44.81,1293,39.25,2559,20.53,86,16.44,301,53.86,17.05,53.86,301,1
ɔ̃,619,50.2,1469,37.05,2737,24.55,86,12.19,323,48.85,10.05,48.85,323,1
ɔ̃,518,40.03,1338,32.15,2632,21.98,151,36.39,474,39.61,40.26,36.39,151,1
ɑ̃,626,53.95,1284,42.92,3476,20.5,280,52.47,538,53.95,49.57,52.47,280,1
ɑ̃,787,57.99,1126,52.36,2095,25.59,280,53.28,538,50.09,57.99,53.28,280,1
ɑ̃,852,57.97,1068,57.97,1900,30.68,280,53.63,581,49.27,57.97,53.63,280,1
ɑ̃,914,56.5,1424,37.49,1550,37.49,86,12.41,301,51.14,8.69,51.14,301,1
ɑ̃,882,47.37,1073,47.37,2210,13.13,151,26.12,301,43.84,28.8,43.84,301,1
ɛ̃,563,58.86,2254,25.31,3813,24.6,280,56.26,560,58.86,42.1,56.26,280,1
ɛ̃,821,62.42,1890,51.16,1974,51.16,280,53.45,538,50.72,62.42,53.45,280,1
ɛ̃,824,54.63,1490,54.97,2004,40.51,246,54.37,603,46.88,54.63,54.37,246,1
ɛ̃,889,46.12,1508,41.96,2598,28.34,172,10.93,323,52.79,10.18,52.79,323,1
ɛ̃,819,42.36,1476,43.23,2431,21.25,246,43.38,603,36.47,42.36,43.38,246,1
ɑ̃,584,51.21,1600,33.71,3280,29.4,215,26.71,301,55.24,35.66,55.24,301,1
ɑ̃,824,55.82,1124,48.04,3539,32.49,129,13.1,280,55.66,13.83,55.66,280,1
ɑ̃,884,56.54,1523,35.1,4040,21.98,108,13.94,301,54.3,16.19,54.3,301,1
ɑ̃,680,49.12,1023,50.54,2051,21.54,215,14.17,323,51.67,13.46,51.67,323,1
ɑ̃,836,47.02,1354,30.79,2801,18.99,194,30.85,280,41.53,34.97,41.53,280,1
ɑ̃,593,56.1,1346,40.74,3346,23.16,280,53.89,560,56.1,48.47,53.89,280,1
ɑ̃,804,57.04,1210,49.96,3454,24.37,258,53.62,538,50.04,57.04,53.62,258,1
ɑ̃,842,59.24,1237,47.94,3702,29.05,280,53.99,560,47.56,59.24,53.99,280,1
ɑ̃,907,56.36,957,56.36,2425,22.18,252,52.76,603,49.61,56.36,52.76,252,1
ɑ̃,573,48.72,1231,42.41,2846,13.2,129,11.13,301,50.89,32.38,50.89,301,1
ɔ̃,439,55.98,1212,34.63,3043,21.7,86,18.25,323,55.98,25.89,55.98,323,1
ɔ̃,547,54.64,1147,35.8,3359,11.03,86,11.72,301,55.62,17.02,55.62,301,1
ɔ̃,402,52.58,1340,40.7,2924,14.04,129,13.23,323,52.58,9.17,52.58,323,1
ɔ̃,421,51.26,1346,33.16,2780,19.51,108,12.14,345,51.26,9.85,51.26,345,1
ɔ̃,667,43.95,1532,30.13,2870,15.18,151,17.4,323,43.5,23.13,43.5,323,1
ɑ̃,597,54.55,1634,40.13,3124,26.2,215,22.87,301,56.6,32.17,56.6,301,1
ɑ̃,828,56.98,1206,52.03,3606,34.43,151,16.26,301,55.33,14.77,55.33,301,1
ɑ̃,921,57.06,1452,36.45,3905,23.94,172,9.04,323,53.56,15.99,53.56,323,1
ɑ̃,678,51.47,1087,50.45,2031,19.43,215,13.73,345,51.48,9.95,51.48,345,1
ɑ̃,779,43.52,1352,32.11,2379,14.98,172,27.35,345,42.79,28.79,42.79,345,1
ɛ̃,595,52.03,1641,44.4,3313,41.31,280,57.76,560,52.03,49.21,57.76,280,1
ɛ̃,832,58.49,1346,54.16,1815,45.27,280,55.89,560,48.82,58.49,55.89,280,1
ɛ̃,855,55.78,1456,52.26,1675,52.26,194,53.85,581,47.19,55.78,53.85,194,1
ɛ̃,708,47.63,1325,52.89,2158,21.29,172,13.41,323,50.99,12.23,50.99,323,1
ɛ̃,705,38.11,1325,43.8,2139,10.66,151,22.33,323,43.37,23.27,43.37,323,1
ɑ̃,616,53.57,1258,42.55,3202,26.22,258,52.79,538,53.57,50.16,52.79,258,1
ɑ̃,819,59.7,1280,51.89,3587,26.55,258,53.73,538,49.83,59.7,53.73,258,1
ɑ̃,849,58.65,1582,38.88,3563,14.29,280,54.42,560,44.85,58.65,54.42,280,1
ɑ̃,916,57.61,1390,42.8,3265,18.08,280,49.15,301,53.14,46.11,53.14,301,1
ɑ̃,637,50.85,1258,42.42,2663,23.64,151,12.94,323,52.18,26.83,52.18,323,1
ɔ̃,474,48.26,1392,29.17,3314,27.21,215,23.07,301,55.37,30.7,55.37,301,1
ɔ̃,575,50.24,1346,33.38,3756,18.95,215,16.66,301,56.52,18.8,56.52,301,1
ɔ̃,412,54.32,1372,38.63,2838,11.65,151,10.83,301,54.32,13.13,54.32,301,1
ɔ̃,472,48.66,1428,36,3057,20.72,237,8.45,345,48.66,7.6,48.66,345,1
ɔ̃,452,39.53,1475,21.45,2982,4.17,172,25.87,366,39.53,22.82,25.87,172,1
ɛ̃,797,51.4,1697,39.41,3407,25.29,254,53.53,603,51.4,50.84,53.53,254,1
ɛ̃,865,55.98,1614,48.79,1702,48.79,280,52.75,560,45.92,55.98,52.75,280,1
ɛ̃,824,51.54,1465,50.46,2685,23.81,254,53.33,603,41.61,51.54,53.33,254,1
ɛ̃,846,46.94,1304,47.65,2639,24.58,129,13.01,323,53.38,10.71,53.38,323,1
ɛ̃,431,53.48,1039,43.64,2458,20.72,108,14.66,323,53.48,9.82,53.48,323,1
ɑ̃,577,57.68,1633,40.06,3145,25.35,258,52.95,538,57.68,47.93,52.95,258,1
ɑ̃,812,57.57,1345,45.99,3507,22.64,280,53.27,538,47.16,57.57,53.27,280,1
ɑ̃,835,57.66,1298,42.15,2353,27.96,280,54.01,560,40.04,57.66,54.01,280,1
ɑ̃,905,54.18,1585,41.4,3275,21.33,258,38.84,301,53.31,43.84,53.31,301,1
ɑ̃,518,46.63,1296,36.06,2590,14.65,172,13.5,323,52.68,15.6,52.68,323,1
ɔ̃,434,55.72,1123,35.99,2295,22.1,280,55.72,560,48.95,40.49,55.72,280,1
ɔ̃,805,48.68,1460,33.77,3484,20.98,280,56.41,560,45.18,48.68,56.41,280,1
ɔ̃,453,54.31,1329,37.49,2626,21.38,248,54.31,581,43.98,42.76,54.31,248,1
ɔ̃,458,51.56,1372,39,2636,26.48,194,13.29,323,51.56,3.34,51.56,323,1
ɔ̃,362,45.72,1502,31.19,2990,15.72,151,14.11,301,45.72,13.27,45.72,301,1
ɑ̃,619,58.47,1389,41.1,3285,31.18,226,53.11,603,58.47,48.79,53.11,226,1
ɑ̃,874,56.98,1204,50.7,3715,28.35,280,53.09,581,49.31,56.98,53.09,280,1
ɑ̃,928,57.27,1692,33.94,3924,20.71,215,14.18,301,52.93,14.64,52.93,301,1
ɑ̃,969,52.22,1693,36.67,3186,17.23,129,13.24,323,51.5,8,51.5,323,1
ɑ̃,760,43.93,1171,43.73,2370,14.8,172,22.83,301,46.37,23.64,46.37,301,1
ɔ̃,484,50.83,1221,36.59,3058,28.54,215,19.63,301,56.15,23.83,56.15,301,1
ɔ̃,511,53.43,1043,37.24,2780,19.57,108,16.86,280,55.61,18.57,55.61,280,1
ɔ̃,388,54.74,1306,38.93,3546,24.8,129,12.73,301,54.74,18.31,54.74,301,1
ɔ̃,567,41.15,1447,38.19,3711,23.57,172,13.51,323,53.1,13.82,53.1,323,1
ɔ̃,845,49.34,1440,35.44,3089,28.38,280,43.35,560,30.38,49.34,43.35,280,1
ɔ̃,388,54.15,1383,27.01,2856,24.88,86,19.3,301,54.15,35.25,54.15,301,1
ɔ̃,485,50.62,1097,33.07,3051,21.01,215,15.77,280,54.95,18.09,54.95,280,1
ɔ̃,370,52.42,1299,38.52,3492,16.8,172,11.39,301,52.42,12.17,52.42,301,1
ɔ̃,498,48.63,1336,36.66,3095,16.08,194,8.21,345,48.63,7.26,48.63,345,1
ɔ̃,491,38.3,1403,29.74,2725,15.04,172,15.66,345,38.3,13.07,38.3,345,1
ɛ̃,620,51.14,1595,31.22,3268,27.78,280,54.74,560,51.14,44.01,54.74,280,1
ɛ̃,865,58.08,1578,48.43,3728,28.24,280,55.63,560,46.72,58.08,55.63,280,1
ɛ̃,740,55.1,1078,55.1,1484,45.65,251,54.36,323,50.91,44.11,54.36,251,1
ɛ̃,880,49.27,1301,47.61,2587,27.15,194,11.28,323,52.13,8.36,52.13,323,1
ɛ̃,822,39.62,1394,35.26,2523,23.46,251,44.29,624,35.13,37.58,44.29,251,1
ɑ̃,517,57.5,1346,36.68,2987,17.61,258,52.85,517,57.5,41.74,52.85,258,1
ɑ̃,773,56.37,1325,51.2,3234,27.48,258,53.44,538,53.57,56.37,53.44,258,1
ɑ̃,885,58.7,1044,58.7,1696,39.75,249,53.86,581,48.17,58.7,53.86,249,1
ɑ̃,942,58.26,1058,58.26,1765,28.68,129,7.12,323,51.91,14.35,51.91,323,1
ɑ̃,889,44.93,1303,37.68,2750,12.78,172,33.33,301,41.55,36.55,41.55,301,1
ɔ̃,374,58.55,1294,36.34,2303,12.33,280,58.55,560,48.68,32.26,58.55,280,1
ɔ̃,437,58.23,1259,40.47,1728,36.81,280,58.23,581,47.6,45.43,58.23,280,1
ɔ̃,469,57.39,1321,44.23,3055,23.78,280,54.73,301,57.39,43.13,57.39,301,1
ɔ̃,388,54.2,1355,45.55,2799,28.91,172,12.94,323,54.2,16.48,54.2,323,1
ɔ̃,383,48.66,1443,36.72,2857,26.43,237,9.12,345,48.66,15.17,48.66,345,1
ɛ̃,738,53.01,1750,37.72,3379,29.81,249,56.59,603,53.01,49.53,56.59,249,1
ɛ̃,926,57.58,1306,54.05,2728,25.66,280,55.97,560,47.46,57.58,55.97,280,1
ɛ̃,1000,51.03,1483,47.75,2670,25.81,249,55.76,603,43.04,51.03,55.76,249,1
ɛ̃,869,47.06,1389,43.51,2697,27.64,172,14.2,323,53.63,12.32,53.63,323,1
ɛ̃,773,42.55,1370,36.68,2447,22.33,249,45.46,603,32.87,40.32,45.46,249,1
ɛ̃,909,51.76,1354,48.27,4012,26.99,280,56.01,538,41.98,51.76,56.01,280,1
ɛ̃,818,56.71,1383,54.19,1958,34.11,280,54.76,560,44.78,56.71,54.76,280,1
ɛ̃,880,54.34,1443,51.61,1968,40.21,254,54.01,581,44.39,54.34,54.01,254,1
ɛ̃,707,46.89,1307,52.13,2154,25.47,237,11.7,323,52.77,13.95,52.77,323,1
ɛ̃,814,41.91,1337,38.84,2053,19.82,254,46.71,603,38.95,40.73,46.71,254,1
ɑ̃,658,51.31,1364,47.17,1988,30.19,280,56.12,560,48.83,51.31,56.12,280,1
ɑ̃,838,57.6,1410,47.89,1800,37.42,280,54.75,581,45.88,57.6,54.75,280,1
ɑ̃,894,55.68,1624,41.65,3835,28.85,151,17.14,301,54.41,14.64,54.41,301,1
ɑ̃,770,50.91,1465,38.82,3189,14.38,194,9.33,301,52.47,14.84,52.47,301,1
ɑ̃,864,45.64,1343,40.65,3421,25.45,280,42.33,474,35.55,45.64,42.33,280,1
ɔ̃,456,53.1,1023,43.65,3421,13.3,86,22.85,301,55.2,24.91,55.2,301,1
ɔ̃,442,56.07,1101,38.19,2523,10.81,151,14.99,301,56.07,11.4,56.07,301,1
ɔ̃,475,54.16,1174,41.76,2680,17.65,86,10.79,323,54.16,14.41,54.16,323,1
ɔ̃,556,43.51,1196,41.33,2673,23.46,151,14.37,323,53.8,9.64,53.8,323,1
ɔ̃,477,53.86,1134,38.96,2763,13.94,225,53.86,345,52.69,40.05,53.86,225,1
ɛ̃,862,49.89,1410,40.43,3892,22.63,280,54.02,581,44.06,49.89,54.02,280,1
ɛ̃,808,57.18,885,57.18,1387,52.11,280,55.94,581,47.05,57.18,55.94,280,1
ɛ̃,928,55.15,1256,55.25,1486,48.25,258,40.19,301,55.22,47.15,55.22,301,1
ɛ̃,965,52.32,1379,51.22,2683,29.89,172,13.45,323,53.69,14.42,53.69,323,1
ɛ̃,897,39.97,1221,37.1,2224,19.35,261,42.34,603,35.47,38.99,42.34,261,1
ɛ̃,717,51.44,1944,33.75,3305,32.2,271,53.71,581,51.44,47.83,53.71,271,1
ɛ̃,852,59.47,1593,47.61,3509,27.77,280,54.68,560,47.7,59.47,54.68,280,1
ɛ̃,873,54.1,1441,49.04,2972,10.63,280,54.51,581,43.96,54.1,54.51,280,1
ɛ̃,728,42.28,1193,49.5,1654,40.71,86,12.83,301,53.65,11.37,53.65,301,1
ɛ̃,748,43.84,1441,43.05,2500,24.88,271,47.04,603,35.95,43.84,47.04,271,1
ɛ̃,594,45.85,1481,44.29,2827,34.63,151,49.06,301,47.45,43.66,49.06,151,1
ɛ̃,735,46.43,1347,44.71,3108,29.71,129,45.7,280,47.83,45.14,47.83,280,1
ɛ̃,677,43.67,1193,43.08,2125,19.21,151,46.57,301,45.87,40.89,46.57,151,1
ɛ̃,595,33.17,1122,34.56,2000,11.66,129,37.83,258,39.17,37.48,39.17,258,1
ɛ̃,635,29.07,1197,11.77,2253,0.58,151,21.81,258,19.74,19.97,21.81,151,1
ɑ̃,515,50.28,983,45.05,2496,24.82,129,46.33,280,48.64,50.28,48.64,280,1
ɑ̃,704,44.16,2158,20.27,3356,27.01,129,45.74,280,47.93,47.47,47.93,280,1
ɑ̃,573,47.1,1622,27.7,2159,23.65,151,47.83,301,48.93,45.08,48.93,301,1
ɑ̃,653,41.69,1016,32,2141,23.65,151,46.48,323,46.73,43.1,46.73,323,1
ɑ̃,572,30.85,1487,18.23,2472,9.43,194,34.18,215,34.26,38.54,34.26,215,1
ɔ̃,577,48.17,2136,27.35,2650,24.91,151,47.59,280,48.19,47.37,48.19,280,1
ɔ̃,585,47.09,2184,27.17,2863,22.49,151,47.58,301,48.18,45.93,48.18,301,1
ɔ̃,462,46.75,1360,23.07,2265,23.92,151,47.53,323,46.75,42.49,47.53,151,1
ɔ̃,463,42.93,990,18.81,2334,11.76,151,44.64,323,42.93,35.22,44.64,151,1
ɔ̃,596,36.34,1300,9.97,2337,6.01,194,35.51,280,32,26.8,35.51,194,1
ɔ̃,607,43.58,1533,16.33,3075,4.8,151,47.79,301,45.73,43.58,47.79,151,1
ɔ̃,558,46.77,769,38.45,2415,23.74,151,48.27,301,48.45,46.77,48.45,301,1
ɔ̃,431,48.79,1254,23.67,2370,23.4,151,48.4,323,48.79,42.94,48.79,323,1
ɔ̃,457,40.45,1053,20.93,2326,13.64,151,40.49,280,40.91,40.45,40.91,280,1
ɔ̃,501,30.09,1201,-6.16,2490,-5.51,172,26.48,345,28.65,30.09,28.65,345,1
ɑ̃,413,49.46,913,43.26,2573,18.43,151,45.54,280,47.99,49.46,47.99,280,1
ɑ̃,843,49.09,1886,20.04,3518,28.74,151,46.57,301,47.65,45.47,47.65,301,1
ɑ̃,850,47.39,1833,25.41,3455,25.23,151,46.53,323,46.3,43.66,46.53,151,1
ɑ̃,900,46.26,1780,21.92,3418,23.65,172,44.18,323,43.57,40.61,44.18,172,1
ɑ̃,806,33.6,1771,14.41,3376,18.84,151,32.66,345,30.45,28.48,32.66,151,1
ɔ̃,410,49.42,1000,33.03,2743,17.67,151,44.29,301,49.42,43.44,49.42,301,1
ɔ̃,509,47.02,2264,27.94,3181,26.61,151,47.51,323,49.44,47.02,49.44,323,1
ɔ̃,422,48.48,1459,22.11,2355,19.66,172,49.7,345,48.48,41.4,49.7,172,1
ɔ̃,376,46.71,1227,22.56,2316,11.95,194,46.71,366,44.82,28.85,46.71,194,1
ɔ̃,434,33.62,1303,13.32,2469,3.73,151,39.19,280,35.16,23.42,39.19,151,1
ɛ̃,591,46.39,1493,41.88,2897,34.71,151,47.79,301,46.33,43.67,47.79,151,1
ɛ̃,643,46.81,1419,44.88,3132,34.55,151,45.94,280,46.81,44.46,46.81,280,1
ɛ̃,703,45.9,1344,39.76,2387,21.26,151,46.54,301,46.05,42.43,46.54,151,1
