clarity,timepoint,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,amp_p0,freq_p0,p0prominence,a1p0,a3p0,vwl_amp_rms,vwl_duration,appendix,appendix_dur,nasal_app,creak_app,target
clear,5,218,47.46,36,1351,6.93,238,2274,-0.5,474,47.46,215,26.37,0,-47.96192,0.0572833713,0.168,n,0.056,1,0,0
clear,1,378,52.32,869,695,45.15,268,2117,12.56,554,52.32,194,10.4,0,-39.7645,0.1217814429,0.154,n,0.036,1,0,0
clear,2,696,44.15,207,2052,12.95,808,3769,18.53,109,52.13,194,10.27,-7.98,-33.59861,0.1217814429,0.154,n,0.036,1,0,0
clear,3,563,45.65,498,1178,27.29,799,2893,-1.05,524,50.36,194,10.05,-4.71,-51.40989,0.1217814429,0.154,n,0.036,1,0,0
clear,4,680,44.76,108,1893,8.16,738,3749,16.19,78,48.41,215,12.71,-3.65,-32.21972,0.1217814429,0.154,n,0.036,1,0,0
clear,5,276,47.67,234,810,30.76,349,2132,-6.78,869,47.67,237,17.49,0,-54.44803,0.1217814429,0.154,n,0.036,1,0,0
clear,1,789,31.61,468,1222,28.51,239,3388,9.7,308,48.81,194,15.28,-17.2,-39.1063,0.062422292,0.157,n,0.04,1,0,0
clear,2,346,48.36,1361,1058,33.94,156,3421,12.19,243,48.36,194,14.22,0,-36.16763,0.062422292,0.157,n,0.04,1,0,0
clear,3,617,33.07,976,1075,32.3,138,3450,13.53,175,48.28,194,13.19,-15.21,-34.74605,0.062422292,0.157,n,0.04,1,0,0
clear,4,742,32.4,579,1125,32.38,146,2122,6.18,523,46.26,194,16.49,-13.86,-40.08151,0.062422292,0.157,n,0.04,1,0,0
clear,5,211,44.65,436,1039,26.02,149,1781,2.81,1094,44.65,215,23.9,0,-41.83526,0.062422292,0.157,n,0.04,1,0,0
clear,1,316,53.72,378,1000,33.03,481,1925,9.03,988,53.72,215,11.96,0,-44.68982,0.0933429034,0.151,n,0.034,1,0,0
clear,2,311,53.22,256,1413,22.67,444,2827,3.61,1023,53.22,215,12.55,0,-49.61122,0.0933429034,0.151,n,0.034,1,0,0
clear,3,260,51.51,179,1119,21.68,698,2563,7.23,798,51.51,215,12.14,0,-44.27614,0.0933429034,0.151,n,0.034,1,0,0
clear,4,242,50.27,90,1061,19.09,465,2521,4.3,311,50.27,215,15.88,0,-45.9671,0.0933429034,0.151,n,0.034,1,0,0
clear,5,237,47.89,32,1407,4.36,884,2307,-2.76,750,47.89,215,21.57,0,-50.65009,0.0933429034,0.151,n,0.034,1,0,0
clear,1,355,52.97,365,1492,18.95,1335,1652,14.28,2736,52.97,194,11.5,0,-38.69215,0.0891027626,0.148,n,0.018,1,0,0
clear,2,272,52.69,148,1356,18.68,779,1993,5.7,1536,52.69,194,11.93,0,-46.9905,0.0891027626,0.148,n,0.018,1,0,0
clear,3,267,51.6,147,1287,14.51,984,2698,2.7,1137,51.6,215,11.97,0,-48.90017,0.0891027626,0.148,n,0.018,1,0,0
clear,4,257,50.69,99,1223,13.58,1020,2402,5.46,514,50.69,215,15.94,0,-45.22564,0.0891027626,0.148,n,0.018,1,0,0
clear,5,272,48.03,185,1268,7.38,451,2327,-4.4,595,48.03,237,24.43,0,-52.42615,0.0891027626,0.148,n,0.018,1,0,0
clear,1,405,52.74,293,1198,34.76,176,3412,5.74,615,52.74,215,4.7,0,-46.99902,0.1042130424,0.159,n,0.038,1,0,0
clear,2,578,48.19,436,943,41.94,483,2184,4.42,883,53.41,194,8.88,-5.22,-48.98986,0.1042130424,0.159,n,0.038,1,0,0
clear,3,747,44.94,134,1610,16.51,1300,3604,10.97,191,51.76,194,10.84,-6.82,-40.78977,0.1042130424,0.159,n,0.038,1,0,0
clear,4,439,45.81,573,786,44.95,126,2114,5.24,1125,49.13,215,11.88,-3.32,-43.8919,0.1042130424,0.159,n,0.038,1,0,0
clear,5,304,46.68,429,838,34.06,310,1833,-2.31,935,46.68,237,15.25,0,-48.98656,0.1042130424,0.159,n,0.038,1,0,0
clear,1,625,42.37,325,2093,16.27,1363,3192,25.06,142,54.56,194,9.25,-12.19,-29.49965,0.0750761725,0.145,n,0.046,1,0,0
clear,2,785,38.99,358,1651,27.08,306,3363,18.02,243,52.87,194,10.51,-13.88,-34.85156,0.0750761725,0.145,n,0.046,1,0,0
clear,3,785,37.39,566,1477,29.85,335,3333,10.62,885,50.5,194,9.02,-13.11,-39.87897,0.0750761725,0.145,n,0.046,1,0,0
clear,4,208,48.78,978,1117,32.78,296,2071,10.62,1798,48.78,194,12.59,0,-38.16137,0.0750761725,0.145,n,0.046,1,0,0
clear,5,241,47.56,440,1028,30.1,255,2140,7.69,573,47.56,215,17.8,0,-39.87028,0.0750761725,0.145,n,0.046,1,0,0
clear,1,288,52.49,147,1119,22.12,728,1868,0.06,2422,52.49,215,9.53,0,-52.432,0.0543085456,0.178,n,0.021,1,0,0
clear,2,294,51.85,142,1442,20.89,460,1856,7.1,2165,51.85,194,9,0,-44.7464,0.0543085456,0.178,n,0.021,1,0,0
clear,3,259,49.49,116,1250,5.95,1412,2259,7.34,415,49.49,194,12.23,0,-42.14637,0.0543085456,0.178,n,0.021,1,0,0
clear,4,245,48.18,23,1457,7.98,676,2158,-2.44,744,48.18,237,22.36,0,-50.61646,0.0543085456,0.178,n,0.021,1,0,0
clear,5,269,39.64,270,1362,4.1,620,2177,-4.55,690,39.64,258,27.65,0,-44.18824,0.0543085456,0.178,n,0.021,1,0,0
clear,1,610,43,306,1116,30.61,367,3343,13.58,186,53.09,194,9.7,-10.09,-39.50888,0.0826455688,0.181,n,0.022,1,0,0
clear,2,263,52.77,595,827,40.16,227,2035,10.7,484,52.77,194,12.17,0,-42.07413,0.0826455688,0.181,n,0.022,1,0,0
clear,3,367,52.04,729,790,40.51,546,2491,4.99,523,52.04,194,12.96,0,-47.05233,0.0826455688,0.181,n,0.022,1,0,0
clear,4,247,50.9,85,1147,19.52,408,2299,-1.05,771,50.9,215,15.62,0,-51.95137,0.0826455688,0.181,n,0.022,1,0,0
clear,5,238,50.45,22,1201,8.81,520,2001,-3.12,1089,50.45,237,20.6,0,-53.56752,0.0826455688,0.181,n,0.022,1,0,0
clear,1,688,45.44,249,1472,38.98,71,3374,11.32,331,52.87,215,6.55,-7.43,-41.5525,0.0585658675,0.136,n,0.042,1,0,0
clear,2,347,52.71,1322,805,44.57,408,1522,36.03,207,52.71,215,9.63,0,-16.68021,0.0585658675,0.136,n,0.042,1,0,0
clear,3,817,43,433,1261,37.23,294,3596,6.79,553,51.33,215,10.98,-8.33,-44.53589,0.0585658675,0.136,n,0.042,1,0,0
clear,4,333,49.94,763,960,37.43,302,1649,12.72,1370,49.94,215,12.93,0,-37.22063,0.0585658675,0.136,n,0.042,1,0,0
clear,5,299,48.01,270,1041,27.82,247,2053,3.58,594,48.01,237,15.24,0,-44.42972,0.0585658675,0.136,n,0.042,1,0,0
clear,1,620,42.88,186,1450,29.48,106,3417,14.37,152,53.5,194,10.19,-10.62,-39.12755,0.1157793878,0.142,c,0.082,0,1,0
clear,2,696,38.8,349,1421,26.06,320,3469,13.13,199,53.07,194,12.18,-14.27,-39.94493,0.1157793878,0.142,c,0.082,0,1,0
clear,3,713,35.11,591,1353,26.81,446,3665,13.14,85,51.09,194,13.99,-15.98,-37.94889,0.1157793878,0.142,c,0.082,0,1,0
clear,4,332,49.11,482,1191,30.85,310,1659,23.24,868,49.11,215,14.85,0,-25.87499,0.1157793878,0.142,c,0.082,0,1,0
clear,5,676,34.78,493,1368,27.83,218,3815,2.77,376,45.57,215,12.74,-10.79,-42.79623,0.1157793878,0.142,c,0.082,0,1,0
clear,1,299,52.42,131,1315,23.01,346,2377,8.84,697,52.42,215,9.02,0,-43.57572,0.0941151539,0.125,n,0.047,1,0,0
clear,2,287,52.02,151,1331,21.41,429,2265,7.36,775,52.02,194,9.95,0,-44.66351,0.0941151539,0.125,n,0.047,1,0,0
clear,3,264,51.29,99,1342,19.71,373,2207,6.12,875,51.29,194,11.66,0,-45.17054,0.0941151539,0.125,n,0.047,1,0,0
clear,4,253,48.65,81,1403,17.4,277,2243,0.09,1475,48.65,194,12.45,0,-48.56469,0.0941151539,0.125,n,0.047,1,0,0
clear,5,257,46.64,68,1363,10.21,475,2078,-3.67,1063,46.64,215,14.33,0,-50.31139,0.0941151539,0.125,n,0.047,1,0,0
clear,1,569,49.98,215,1210,35.43,139,3354,14.96,272,53.91,215,3.94,-3.93,-38.94648,0.1140200377,0.173,n,0.025,1,0,0
clear,2,531,46.83,874,847,48.06,148,2459,4.24,2045,53.34,215,9.64,-6.51,-49.09946,0.1140200377,0.173,n,0.025,1,0,0
clear,3,327,52.52,378,828,44.2,70,2069,5.13,689,52.52,215,13.29,0,-47.3949,0.1140200377,0.173,n,0.025,1,0,0
clear,4,230,49.53,606,690,42.93,96,2412,-3.04,1323,49.53,215,12.81,0,-52.57177,0.1140200377,0.173,n,0.025,1,0,0
clear,5,700,40.15,124,1335,16.87,905,3719,9.21,109,44.65,237,12.83,-4.5,-35.4434,0.1140200377,0.173,n,0.025,1,0,0
clear,1,632,38.08,426,1458,29.84,155,3519,19.26,585,52.55,215,13.65,-14.47,-33.28814,0.0993528115,0.147,n,0.075,1,0,0
clear,2,705,37.09,515,1422,30.54,238,3490,11.5,1327,52.07,194,14.18,-14.98,-40.57396,0.0993528115,0.147,n,0.075,1,0,0
clear,3,267,52.48,625,1177,28.15,430,2032,8.49,1348,52.48,194,17.08,0,-43.99383,0.0993528115,0.147,n,0.075,1,0,0
clear,4,235,50.8,422,1142,27.93,304,2063,10.7,933,50.8,215,17.35,0,-40.10436,0.0993528115,0.147,n,0.075,1,0,0
clear,5,243,48.23,264,993,25.96,322,2242,3.57,633,48.23,215,18.99,0,-44.66352,0.0993528115,0.147,n,0.075,1,0,0
clear,1,331,55.23,289,895,35.93,474,2096,6.9,851,55.23,215,11.2,0,-48.32528,0.0925191198,0.16,n,0.061,1,0,0
clear,2,296,55.27,193,1194,29.69,449,1916,11.57,1802,55.27,215,10.8,0,-43.70421,0.0925191198,0.16,n,0.061,1,0,0
clear,3,273,55.34,133,1148,26.55,395,2077,4.83,1885,55.34,215,11.89,0,-50.50519,0.0925191198,0.16,n,0.061,1,0,0
clear,4,273,52.42,113,1221,19.32,546,2061,5.8,2342,52.42,215,13.12,0,-46.62286,0.0925191198,0.16,n,0.061,1,0,0
clear,5,259,48.4,39,1374,7.18,482,2408,-5.64,1289,48.4,237,19.13,0,-54.04484,0.0925191198,0.16,n,0.061,1,0,0
clear,1,575,50.98,202,1297,37.3,127,3294,19.68,120,54.89,215,3.91,-3.91,-35.20977,0.0900417849,0.157,n,0.013,1,0,0
clear,2,724,49.23,193,1096,40.97,233,3434,23.03,85,54.67,215,7.93,-5.44,-31.63885,0.0900417849,0.157,n,0.013,1,0,0
clear,3,653,46.83,901,839,46.83,127,3598,10.06,126,53.45,215,10.06,-6.62,-43.3885,0.0900417849,0.157,n,0.013,1,0,0
clear,4,696,44.84,150,1316,23.57,1003,3711,14.63,123,49.11,215,10.4,-4.27,-34.48406,0.0900417849,0.157,n,0.013,1,0,0
clear,5,204,43.03,1784,698,41.03,143,1642,9.64,798,43.03,237,9.35,0,-33.39072,0.0900417849,0.157,n,0.013,1,0,0
clear,1,311,53.28,289,1057,27.52,563,2330,6.15,2087,53.28,215,9.84,0,-47.12751,0.097454222,0.167,n,0.019,1,0,0
clear,2,258,54.57,121,1164,17.84,868,2539,8.18,634,54.57,194,12.4,0,-46.39202,0.097454222,0.167,n,0.019,1,0,0
clear,3,234,54.68,77,1198,19.82,1154,2144,8.72,488,54.68,215,15.54,0,-45.96059,0.097454222,0.167,n,0.019,1,0,0
clear,4,267,51.61,96,1177,16.1,623,2518,1.21,1299,51.61,215,13.92,0,-50.40158,0.097454222,0.167,n,0.019,1,0,0
clear,5,260,45.23,96,1155,2.12,595,2368,-4.77,618,45.23,237,25.93,0,-50.00219,0.097454222,0.167,n,0.019,1,0,0
clear,1,331,54.73,272,1138,30.54,515,2025,8.85,1115,54.73,215,8.83,0,-45.8823,0.0771625696,0.154,n,0.016,1,0,0
clear,2,283,54.17,181,1391,25.32,393,2343,8.18,2360,54.17,194,10.34,0,-45.9888,0.0771625696,0.154,n,0.016,1,0,0
clear,3,282,53.82,196,1233,26.54,407,3492,6.95,758,53.82,215,11.35,0,-46.86756,0.0771625696,0.154,n,0.016,1,0,0
clear,4,263,52.23,96,1069,22.3,532,2621,2.28,828,52.23,215,14.08,0,-49.94971,0.0771625696,0.154,n,0.016,1,0,0
clear,5,244,49.35,24,1613,7.27,857,2258,3.95,655,49.35,237,20.76,0,-45.40022,0.0771625696,0.154,n,0.016,1,0,0
clear,1,373,56.17,84,2543,21.81,158,3350,18.16,365,56.17,215,7.22,0,-38.00672,0.1365139436,0.206,n,0.108,1,0,0
clear,2,548,51.89,116,2140,24.31,445,3022,24.35,224,53.14,194,1.25,-1.25,-28.78957,0.1365139436,0.206,n,0.108,1,0,0
clear,3,730,40.53,213,1461,30.68,133,3379,19.22,158,50.54,194,10.56,-10.01,-31.31739,0.1365139436,0.206,n,0.108,1,0,0
clear,4,550,39.48,397,1220,39.26,153,2009,13.92,1019,47.82,215,11.87,-8.34,-33.90036,0.1365139436,0.206,n,0.108,1,0,0
clear,5,379,46.02,400,1100,33.42,119,1991,8.48,733,46.02,237,17.42,0,-37.5429,0.1365139436,0.206,n,0.108,1,0,0
clear,1,520,52.44,115,1368,27.52,231,3278,15.85,104,53.43,215,0.99,-0.99,-37.58312,0.092196274,0.168,n,0.029,1,0,0
clear,2,675,47.28,188,1268,33.21,217,3448,9.16,402,54.12,215,9.96,-6.84,-44.962,0.092196274,0.168,n,0.029,1,0,0
clear,3,677,43.37,200,1193,32.71,157,3284,0.35,1223,53.38,215,11.86,-10.01,-53.03238,0.092196274,0.168,n,0.029,1,0,0
clear,4,387,50.44,599,974,36.06,339,1769,11.96,968,50.44,215,13.23,0,-38.48059,0.092196274,0.168,n,0.029,1,0,0
clear,5,268,47.04,117,1003,20.89,211,2254,-5.9,969,47.04,237,20.14,0,-52.93695,0.092196274,0.168,n,0.029,1,0,0
clear,1,430,55.8,56,981,34.83,466,3158,27.87,43,52.8,215,7.89,3,-24.93011,0.1047284036,0.177,n,0.028,1,0,0
clear,2,478,48.79,253,837,44.19,215,3339,18.6,192,52.52,194,5.85,-3.73,-33.9203,0.1047284036,0.177,n,0.028,1,0,0
clear,3,392,51.54,645,698,46.94,152,2309,1.56,2414,51.54,215,8.52,0,-49.98157,0.1047284036,0.177,n,0.028,1,0,0
clear,4,628,42.7,166,1526,14.24,1051,3982,5.87,251,51.04,215,9.35,-8.34,-45.17402,0.1047284036,0.177,n,0.028,1,0,0
clear,5,317,50.71,332,706,33.44,713,2261,4.1,671,50.71,215,11.11,0,-46.61287,0.1047284036,0.177,n,0.028,1,0,0
clear,1,637,47.99,141,1575,32.28,107,3263,16.52,147,54.75,215,6.76,-6.76,-38.22959,0.0893951975,0.147,n,0.046,1,0,0
clear,2,703,46.67,180,1449,36.43,91,3402,10.77,702,54.8,215,10.23,-8.13,-44.03001,0.0893951975,0.147,n,0.046,1,0,0
clear,3,716,43.42,292,1361,32.07,204,3695,7.31,478,53.72,215,11.6,-10.3,-46.41239,0.0893951975,0.147,n,0.046,1,0,0
clear,4,733,39.38,342,1227,32.17,311,3621,11.71,313,50.52,215,13.37,-11.14,-38.80818,0.0893951975,0.147,n,0.046,1,0,0
clear,5,888,30.61,578,1504,18.34,853,3612,3.36,218,45.49,215,16.91,-14.88,-42.13126,0.0893951975,0.147,n,0.046,1,0,0
clear,1,411,52.54,89,978,26.99,728,1840,7.08,860,52.54,215,2.38,0,-45.46196,0.1399913452,0.151,n,0.072,1,0,0
clear,2,367,53.61,539,684,38.76,481,1966,4.83,1602,53.61,215,8.81,0,-48.7774,0.1399913452,0.151,n,0.072,1,0,0
clear,3,324,53.32,155,1240,20.75,2955,1487,12.7,1477,53.32,215,9.36,0,-40.62485,0.1399913452,0.151,n,0.072,1,0,0
clear,4,303,50.72,89,1453,15.94,475,3820,10.2,699,50.72,215,10.44,0,-40.51612,0.1399913452,0.151,n,0.072,1,0,0
clear,5,258,47.48,56,1234,5.19,751,2476,-5.57,953,47.48,237,18.27,0,-53.05329,0.1399913452,0.151,n,0.072,1,0,0
clear,1,499,54.86,80,1503,35.22,52,3268,21.15,72,51.46,215,7.36,3.4,-30.305,0.1124179197,0.163,n,0.071,1,0,0
clear,2,640,50.34,85,1392,31.58,141,3298,18.98,127,51.68,215,1.34,-1.34,-32.69903,0.1124179197,0.163,n,0.071,1,0,0
clear,3,692,45.94,136,1227,33.19,137,3569,10.13,369,52.1,215,9.39,-6.16,-41.96801,0.1124179197,0.163,n,0.071,1,0,0
clear,4,375,50.18,371,970,37.1,178,1816,5.27,1011,50.18,215,12.4,0,-44.91397,0.1124179197,0.163,n,0.071,1,0,0
clear,5,294,45.64,413,1040,27.79,256,2121,7.49,494,45.64,237,17.76,0,-38.14964,0.1124179197,0.163,n,0.071,1,0,0
clear,1,507,49.43,322,1404,36.34,144,3397,23.92,92,55.08,215,5.65,-5.65,-31.15743,0.1352017009,0.182,n,0.028,1,0,0
clear,2,661,49.26,273,1351,41.7,136,3388,21.14,208,54.19,215,6.34,-4.93,-33.04932,0.1352017009,0.182,n,0.028,1,0,0
clear,3,716,47.33,352,1288,34.81,494,3241,14.11,1986,53.35,215,9.01,-6.02,-39.24127,0.1352017009,0.182,n,0.028,1,0,0
clear,4,762,41.73,420,1276,34.2,384,3569,17.08,179,51.46,237,11.02,-9.73,-34.38276,0.1352017009,0.182,n,0.028,1,0,0
clear,5,758,35.76,962,961,33.14,1460,2320,9.54,412,45.61,237,12.68,-9.85,-36.06905,0.1352017009,0.182,n,0.028,1,0,0
clear,1,610,43.04,183,1453,28.67,93,3228,7.79,302,54.3,215,11.26,-11.26,-46.512,0.1004371459,0.143,n,0.047,1,0,0
clear,2,682,39.1,434,1495,30.28,229,3543,14.31,171,54.05,215,13.29,-14.95,-39.74024,0.1004371459,0.143,n,0.047,1,0,0
clear,3,846,37.73,539,1673,17.61,540,3519,12.11,118,52.81,215,13.9,-15.08,-40.69529,0.1004371459,0.143,n,0.047,1,0,0
clear,4,857,36.73,568,1491,22.81,1313,3705,6.56,335,51.11,215,13.74,-14.38,-44.54768,0.1004371459,0.143,n,0.047,1,0,0
clear,5,285,47.78,228,969,26.94,227,2031,1.32,759,47.78,215,15.03,0,-46.45868,0.1004371459,0.143,n,0.047,1,0,0
clear,1,325,55.2,181,995,29.33,385,2381,6.93,919,55.2,215,9.89,0,-48.27487,0.0816336664,0.158,n,0.108,1,0,0
clear,2,316,54.85,184,1172,23.25,1094,2143,9.28,1688,54.85,215,9.64,0,-45.57204,0.0816336664,0.158,n,0.108,1,0,0
clear,3,280,54.09,104,1161,19.61,746,2279,9.64,627,54.09,215,11.69,0,-44.45385,0.0816336664,0.158,n,0.108,1,0,0
clear,4,279,51.29,83,1416,16.21,838,2056,7.01,775,51.29,237,12.43,0,-44.27596,0.0816336664,0.158,n,0.108,1,0,0
clear,5,282,48.34,94,1040,15.35,1158,2276,1.61,604,48.34,237,14.43,0,-46.73383,0.0816336664,0.158,n,0.108,1,0,0
clear,1,534,46.99,430,849,46.17,370,3366,9.15,365,53.96,215,6.97,-6.97,-44.80791,0.0671203688,0.132,n,0.061,1,0,0
clear,2,423,53.25,415,801,47.49,139,2303,4.02,2488,53.25,215,9.68,0,-49.22791,0.0671203688,0.132,n,0.061,1,0,0
clear,3,361,51.97,348,807,44.75,83,2263,5.4,855,51.97,215,12.41,0,-46.57227,0.0671203688,0.132,n,0.061,1,0,0
clear,4,318,50.61,429,751,41.29,188,2089,4.01,590,50.61,215,12.48,0,-46.59526,0.0671203688,0.132,n,0.061,1,0,0
clear,5,310,49.27,336,762,37,260,2174,3.82,566,49.27,237,10.57,0,-45.44561,0.0671203688,0.132,n,0.061,1,0,0
clear,1,332,53.46,209,689,35.72,675,2285,2.05,1156,53.46,215,7.72,0,-51.40507,0.1385443944,0.143,n,0.052,1,0,0
clear,2,361,55.22,135,904,26.33,890,1865,11.22,873,55.22,215,5.14,0,-43.99782,0.1385443944,0.143,n,0.052,1,0,0
clear,3,359,54.59,149,694,33.62,1513,2039,8.29,744,54.59,215,6.14,0,-46.29653,0.1385443944,0.143,n,0.052,1,0,0
clear,4,303,52.61,125,1041,23.66,603,2020,4.63,686,52.61,215,9.01,0,-47.97825,0.1385443944,0.143,n,0.052,1,0,0
clear,5,292,49.81,112,1068,19.86,577,2188,1.74,716,49.81,215,10.17,0,-48.07324,0.1385443944,0.143,n,0.052,1,0,0
clear,1,422,54.56,184,989,38.71,184,3257,9.17,494,54.56,215,3.33,0,-45.38597,0.1015740629,0.144,n,0.038,1,0,0
clear,2,535,51.3,416,819,51.3,162,1505,15.79,3067,54.01,215,6.25,-2.71,-38.21509,0.1015740629,0.144,n,0.038,1,0,0
clear,3,379,50.72,348,822,45.47,52,1782,8.94,1011,50.72,215,12.18,0,-41.77689,0.1015740629,0.144,n,0.038,1,0,0
clear,4,278,47.23,184,784,34.6,103,2289,-6.22,775,47.23,215,15.45,0,-53.44559,0.1015740629,0.144,n,0.038,1,0,0
clear,5,251,43.67,138,938,13.66,435,2365,-11.16,1810,43.67,215,23.09,0,-54.82796,0.1015740629,0.144,n,0.038,1,0,0
clear,1,601,53.22,110,1435,33.74,105,3296,16.51,205,53.87,215,0.65,-0.65,-37.3563,0.1274358093,0.163,n,0.032,1,0,0
clear,2,636,50.05,299,1034,45.29,261,3497,17.82,237,52.85,215,8.32,-2.8,-35.02655,0.1274358093,0.163,n,0.032,1,0,0
clear,3,678,48.54,316,902,43.96,365,3146,1.24,759,51.48,215,9.63,-2.94,-50.23845,0.1274358093,0.163,n,0.032,1,0,0
clear,4,697,44,118,2046,2.73,1661,3603,5.24,390,49.04,237,10.32,-5.04,-43.79899,0.1274358093,0.163,n,0.032,1,0,0
clear,5,281,46.31,236,806,29.36,337,2056,-7.28,1431,46.31,237,16.43,0,-53.58742,0.1274358093,0.163,n,0.032,1,0,0
clear,1,705,36.99,270,1240,34.11,73,3561,12.68,161,52.03,194,17.68,-15.04,-39.34958,0.1205481081,0.143,n,0.039,1,0,0
clear,2,750,37.61,450,1195,35.24,179,3608,12.84,129,52.43,215,15.85,-14.82,-39.59404,0.1205481081,0.143,n,0.039,1,0,0
clear,3,684,38.94,519,1265,35.26,130,3708,7.03,203,52.67,215,14.33,-13.73,-45.6374,0.1205481081,0.143,n,0.039,1,0,0
clear,4,298,51.55,348,948,32.82,248,1981,7.46,1062,51.55,215,14.93,0,-44.08744,0.1205481081,0.143,n,0.039,1,0,0
clear,5,260,48.4,130,1089,22.34,190,2340,-3.07,1011,48.4,237,18.81,0,-51.47114,0.1205481081,0.143,n,0.039,1,0,0
clear,1,435,56.12,33,1082,36.71,118,2870,13.64,159,52.33,215,10.99,3.79,-38.68767,0.1331037796,0.154,n,0.035,1,0,0
clear,2,617,49.72,243,931,42.46,334,3512,13.21,394,52.94,215,6.13,-3.22,-39.73315,0.1331037796,0.154,n,0.035,1,0,0
clear,3,416,52.51,358,765,48.95,91,2189,8.67,1620,52.51,215,11.28,0,-43.83853,0.1331037796,0.154,n,0.035,1,0,0
clear,4,506,47.43,473,1385,13.81,582,2862,2.25,520,50.53,215,11.9,-3.1,-48.2791,0.1331037796,0.154,n,0.035,1,0,0
clear,5,241,48.18,544,807,38.82,165,2219,1.91,416,48.18,237,13.69,0,-46.27294,0.1331037796,0.154,n,0.035,1,0,0
clear,1,280,54.34,155,945,24.41,486,2128,8.17,800,54.34,215,11.49,0,-46.16725,0.1064371797,0.121,n,0.046,1,0,0
clear,2,264,54.32,109,968,24.38,488,2310,6.14,453,54.32,215,11.33,0,-48.17629,0.1064371797,0.121,n,0.046,1,0,0
clear,3,252,53.63,100,938,19.35,634,2368,4.75,341,53.63,194,12.39,0,-48.87627,0.1064371797,0.121,n,0.046,1,0,0
clear,4,246,52.72,82,927,14.07,1182,2306,4.6,299,52.72,215,16.2,0,-48.11639,0.1064371797,0.121,n,0.046,1,0,0
clear,5,244,50.6,41,1311,8.12,770,2328,1.86,514,50.6,215,17.16,0,-48.73896,0.1064371797,0.121,n,0.046,1,0,0
clear,1,369,54.56,223,965,34.16,449,2183,4.59,2154,54.56,215,5.66,0,-49.96732,0.1459660505,0.115,n,0.042,1,0,0
clear,2,355,54.31,297,745,39,606,2289,7.53,735,54.31,215,9.03,0,-46.77899,0.1459660505,0.115,n,0.042,1,0,0
clear,3,303,53.92,134,1055,24.45,578,2279,3.53,1378,53.92,215,10.21,0,-50.39391,0.1459660505,0.115,n,0.042,1,0,0
clear,4,281,52.14,113,1137,18.83,769,2560,1.43,1443,52.14,215,12.19,0,-50.70688,0.1459660505,0.115,n,0.042,1,0,0
clear,5,275,50.55,93,1017,16.34,1265,2257,3.17,641,50.55,237,14.12,0,-47.37936,0.1459660505,0.115,n,0.042,1,0,0
clear,1,483,50.48,269,999,40.07,260,2916,3.78,1807,54,215,3.53,-3.52,-50.22181,0.108577756,0.172,n,0.015,1,0,0
clear,2,464,49.21,406,779,49.21,188,1801,5.24,1054,53.38,215,8.14,-4.17,-48.13847,0.108577756,0.172,n,0.015,1,0,0
clear,3,654,45.2,96,1618,13.23,807,3787,5.72,198,50.74,215,9.5,-5.54,-45.01879,0.108577756,0.172,n,0.015,1,0,0
clear,4,246,46.34,435,713,31.81,263,2081,-3.4,1213,46.34,237,14.28,0,-49.74276,0.108577756,0.172,n,0.015,1,0,0
clear,5,277,41.57,658,782,31.66,192,1832,-8.23,1867,41.57,258,12.59,0,-49.79902,0.108577756,0.172,n,0.015,1,0,0
normal,1,528,42.93,315,1118,36.81,90,2984,11.53,215,43.79,194,0.86,-0.86,-32.26042,0.0497740677,0.192,n,0.051,1,0,1
normal,2,548,41.99,368,1000,40.45,143,2397,7.31,3326,44.65,172,4.46,-2.66,-37.3413,0.0497740677,0.192,n,0.051,1,0,1
normal,3,740,40.58,241,1069,25.75,1052,3319,5.84,785,45.9,194,3.17,-5.32,-40.06453,0.0497740677,0.192,n,0.051,1,0,1
normal,4,366,46.01,516,887,33.1,452,3096,-3.05,1562,46.01,237,13.57,0,-49.05956,0.0497740677,0.192,n,0.051,1,0,1
normal,5,275,45.53,34,1039,17.95,173,2633,-8.05,601,45.53,258,26.44,0,-53.57582,0.0497740677,0.192,n,0.051,1,0,1
normal,1,479,44.49,373,1015,33.18,273,3174,10.65,365,47.5,194,3,-3.01,-36.84759,0.0856903626,0.168,n,0.069,1,0,1
normal,2,503,43.13,657,914,38.98,219,3549,9.32,1030,45.8,194,2.67,-2.67,-36.47697,0.0856903626,0.168,n,0.069,1,0,1
normal,3,323,45.31,797,849,40.44,122,2492,3.84,1198,45.31,215,5.01,0,-41.47065,0.0856903626,0.168,n,0.069,1,0,1
normal,4,302,46.25,281,1050,15.63,580,3501,4.9,388,46.25,237,13.86,0,-41.34958,0.0856903626,0.168,n,0.069,1,0,1
normal,5,318,40.99,322,856,27.61,307,2618,-6.04,1036,40.99,280,22.86,0,-47.03058,0.0856903626,0.168,n,0.069,1,0,1
normal,1,773,39.47,196,1257,35.19,92,3079,3.19,578,46.71,215,6.61,-7.24,-43.52107,0.0534160037,0.14,n,0.055,1,0,1
normal,2,794,41.5,200,1274,38.04,94,3172,9.43,470,46.1,194,3.78,-4.6,-36.67378,0.0534160037,0.14,n,0.055,1,0,1
normal,3,773,38.37,310,1223,35.56,109,3227,6.32,351,45.76,194,5.1,-7.39,-39.43837,0.0534160037,0.14,n,0.055,1,0,1
